date,shf,lhf,swn,lwn,t,u,melt,subl,tdep,teq,rh,tlat
2015-08-05,2.3414009815112578,-9.423471926028673,59.86224980485,-66.452502445,271.92881249475,1.8718124974583334,7.436935639183121,0.2394107193627601,-73.53457338951742,280.8516811865231,0.6017166661666666,8.922868691773116
2015-08-06,2.5315393934764536,-8.14124684933512,44.23289456768421,-69.7657900368421,272.48962498529164,1.72697917,4.51153284798725,0.1964930432231897,-75.37549749270077,279.9585667688206,0.489510415375,7.4689417835289476
2015-08-07,3.1149813218860727,-17.378682861054568,60.207000513000004,-67.007498545,271.80639582333333,2.3022083329166665,5.737627904065954,0.4415191129131708,-81.2712000841685,280.1893651824629,0.55707291675,8.38296935912956
2015-08-08,3.2503090264756156,-18.378833130039165,130.92739789524998,-65.71250150833332,271.2662291795,2.399437512,22.810506012397877,0.5603144609863728,-80.84102561189687,280.0488068244117,0.6000062465,8.782577644911733
2015-08-09,4.938633264858026,-54.902987234219516,155.87291794920833,-73.091665575,271.83443749966665,4.1379166791249995,18.68447783411443,1.6738243108809325,-123.0560195443615,279.3406726925247,0.528158332125,7.506235192858033
2015-08-10,6.762289436891444,-31.564561943660873,146.84912649441665,-85.08333459583334,270.16658331975,2.7674374854583337,24.48202837254427,0.9623070402019394,-109.88560710260275,275.4208071740637,0.3680083351666667,5.25422385431374
2015-08-11,-7.855932333076829,-18.699046667476633,47.032291168708326,-29.187497454166675,269.5450833355417,2.765729164125,5.365185585161558,0.570076793249816,-55.74247645472013,280.6260933989303,0.8941583315,11.081010063388653
2015-08-12,-8.190328852186255,-16.171633410890582,22.389167968916666,-6.441666908333325,270.25241666066665,3.1823958207916667,2.091484512155187,0.4930236862035791,-30.803629171410165,282.3827588286241,0.9281458394166666,12.130342167957446
2015-08-13,-2.854702617895934,-7.237332892782562,16.464287037571427,-2.5618998095238092,270.649541685875,1.7868749987083332,1.5850424662235802,0.1930636438582776,-12.653935320202306,282.94773252656756,0.9110999997500001,12.298190840692593
2015-08-14,1.4581661391575365,-4.674312723510644,32.44157860894737,-12.155265805263149,269.83014584166665,1.7473749990416667,1.4551095564026335,0.1146562379245298,-15.371412389616257,279.4532863357518,0.7684958387083333,9.623140494085106
2015-08-15,3.0382248870909803,-4.327902438023285,33.20657851052631,-54.871051578947366,270.30274997704163,1.7790000091666667,1.6793267702586743,0.10468310203979982,-56.16072912987968,278.17399821752286,0.58077500025,7.8712482404812265
2015-08-16,0.006028115344208697,-4.690999806585538,15.743157639473685,-31.410526073684206,270.600916657,1.9557916684166667,0.9936150613943678,0.11417671449046929,-36.09549776492554,281.9773390195477,0.84628333075,11.376422362547677
2015-08-17,3.506577210381038,-5.439142861755344,30.74947397,-51.47105408421053,271.36179167791664,2.3341250009583336,1.9208274662047038,0.13519695110854993,-53.40361973558483,282.5496075877417,0.7793562468333333,11.187815909825062
