date,shf,lhf,swn,lwn,t,u,melt,subl,tdep,teq,rh,tlat
2006-08-14,14.180112260240762,-40.726705559219624,210.46466666666666,-147.07916666666665,265.50579166666665,3.493020833333333,0.0,1.2416328018054243,-173.62575996564553,268.31991859340764,0.26676625,2.814126926740961
2006-08-15,0.4808048991579057,-31.05346688862191,198.47958333333335,-131.43958333333333,265.2129791666667,3.7109791666666667,0.0,0.9467253137533269,-162.01224532279733,270.5418661104552,0.53493625,5.328886943788535
2006-08-16,6.380885003444404,-22.65089895859018,153.39804166666667,-117.8125,265.88447916666667,2.479833333333333,7.845544118937475,0.6905566937269542,-134.08251395514577,270.1335028058811,0.37854625000000003,4.249023639214433
2006-08-17,13.618452406280888,-75.68019287532297,222.37066666666666,-132.33124999999998,264.7302291666667,5.054895833333333,0.0,2.307257820899048,-194.39299046904208,266.6785992306677,0.21373916666666667,1.9483700640010657
2006-08-18,29.139059943697674,-90.48038888985042,221.99145833333333,-130.73958333333334,267.18147916666663,6.357625,0.0,2.7584705716595175,-192.08091227948606,269.4367672679681,0.19282291666666665,2.2552881013014336
2006-08-19,20.102326282628113,-77.94787922121743,229.16156249999997,-137.47958333333335,266.98116666666664,5.062583333333333,0.0,2.3763926480992175,-195.32513627192267,269.2853152780206,0.19592083333333332,2.304148611353959
2006-08-20,16.609961029331348,-70.49807097813137,220.552875,-137.14000000000001,265.89214583333336,5.0679791666666665,5.329012105288663,2.1492707595308915,-191.0281099488,268.9535864196141,0.2827720833333333,3.0614405862807956
2006-08-21,10.275671323552704,-59.800785393209594,235.34989583333333,-148.50375,265.66204166666665,4.268479166666666,0.0,1.8231432102940384,-198.02886406965686,268.50983759956483,0.260809625,2.8477959328981797
2006-08-22,1.7221085798844615,-32.06963226363212,225.749625,-135.13166666666666,267.13916666666665,2.5735,15.548031678859564,0.977705090888431,-165.47919035041434,270.94586264188547,0.3214865416666666,3.806695975218794
2006-08-23,2.1548552750275625,-32.198281779320276,190.57949999999997,-123.86458333333333,267.0635625,2.716333333333333,8.832062990871151,0.9816272215008006,-153.90800983762605,271.05997464591263,0.346671,3.996412145912631
2006-08-24,2.7212865354074687,-79.84628083360644,243.50058333333334,-132.94291666666666,265.7875208333333,4.366791666666667,0.0,2.4342691122172173,-210.06791096486563,267.79804011940115,0.193910625,2.0105192860677925
2006-08-25,5.690397668112463,-59.74933289381957,247.01225,-132.94625,265.88068749999996,4.161125,0.0,1.8215745808136936,-187.00518522570712,270.0782538829902,0.39253625,4.197566382990239
2006-08-26,0.15049604888368623,-23.886219740162932,156.38387500000002,-108.77875,266.1307708333333,2.7607083333333335,4.945111727385897,0.7286029260156606,-132.51447369127925,273.0651224161388,0.6492395833333333,6.9343515828055
2006-08-27,-4.277602867946779,-17.89687529484159,175.98560416666666,-108.96166666666666,265.6771458333333,2.2272291666666666,6.362458868006479,0.5562387816154533,-131.13614482945505,273.67681056362386,0.7861349999999999,7.999664730290536
2006-08-28,-2.8970433236057467,-60.36076717045148,244.17054166666665,-130.39000000000001,266.112125,4.2205625,11.328639119797588,1.840215343516939,-193.64781049405724,271.05127206456785,0.4665633333333333,4.9391470645678295
2006-08-29,1.1196033664819434,-68.179207470353,252.11195833333332,-134.98416666666665,266.5010625,5.997083333333333,0.0,2.0785756970495757,-202.0437707705377,272.45967275052266,0.5411958333333333,5.958610250522672
2006-08-30,-1.2738985016608473,-73.44385904028093,254.227,-138.52791666666667,265.9137083333333,6.395145833333333,0.0,2.2390788359492837,-213.24567420860845,271.5888157940504,0.551155,5.675107460717077
2006-08-31,-15.364212442669661,-42.89836046938482,178.99033333333333,-110.3075,264.22260416666666,5.9827916666666665,0.0,1.3078399239784213,-168.57007291205448,271.64771292295234,0.82705,7.425108756285681
2006-09-01,-3.1205395569763006,-27.20177317111899,249.82425,-142.65708333333333,265.8188333333333,2.7107916666666667,13.514599162981185,0.83128844787881,-172.97939606142862,272.25239132462906,0.6391416666666666,6.433557991295707
2006-09-02,-6.906056925594299,-24.950353331824545,205.617125,-122.73458333333333,264.55952083333335,2.0594375,12.276572875581257,0.760660031005518,-154.59099359075216,270.5488350055595,0.6272941666666666,5.989314172226185
2006-09-03,-2.528432508945404,-68.70326528226093,252.4260416666667,-146.21625,264.97514583333333,3.9504375,0.0,2.0945526183441574,-217.4479477912063,267.49636946805737,0.25719749999999997,2.5212236347240236
2006-09-04,12.447589597254,-104.07390676781843,259.59306250000003,-146.39458333333334,265.18047916666666,6.055875,0.0,3.1728953933449224,-238.0209005038978,266.9972150131262,0.185755,1.8167358464595793
2006-09-05,11.416068980638471,-77.30646519671785,260.50947916666667,-149.205,265.4549583333333,4.89625,0.0,2.3568378944941495,-215.0953962160794,267.80440162456904,0.2297158333333333,2.349443291235706
2006-09-06,0.9669940478595153,-56.96999858422249,262.3690625,-150.80583333333334,265.1196458333333,3.707166666666667,5.882029301920721,1.7368411706693085,-206.8088378696963,268.6378385771644,0.3470858333333333,3.5181927438310936
2006-09-07,7.8275225865418605,-78.43239127317763,268.40597916666667,-151.68541666666667,266.199125,5.038875,0.0,2.391163940015012,-222.29028535330244,269.4975707258737,0.30414749999999996,3.298445725873686
2006-09-08,-9.18608781113508,-38.58438536478186,204.39570833333335,-121.145,264.8416875,3.4570000000000003,0.0,1.1763200054753529,-168.91547317591696,271.2756440333222,0.6716904583333333,6.43395653332216
2006-09-09,-2.3024517803960465,-68.51531134895068,262.28058333333337,-147.32958333333335,265.0286458333333,4.7670208333333335,0.0,2.088822477258058,-218.14734646268005,269.2114689142081,0.4205565416666666,4.182823080874812
