date,shf,lhf,swn,lwn,t,u,melt,subl,tdep,teq,rh,tlat
2019-12-23,24.727383444478786,-42.7925362982294,103.14962500000001,-98.10812500000002,261.9814583333333,4.214145833333333,0.0,1.304613668372271,-116.17327785375062,262.6347947716703,0.09794020833333332,0.6533364383369596
2019-12-24,21.851573631662262,-42.33674448835466,102.62149999999998,-95.27458333333335,261.37666666666667,4.243416666666667,0.0,1.2907179688757373,-115.75975419002573,262.1736729361636,0.12466041666666666,0.7970062694969494
2019-12-25,28.06583790604132,-50.31528032160285,104.7548125,-97.486875,261.3979166666666,4.891729166666667,0.0,1.5339591460079336,-119.73631741556154,262.17407860488225,0.12207499999999999,0.7761619382156392
2019-12-26,12.064001163143672,-35.45355491917907,98.43533333333335,-97.22020833333333,256.83708333333334,4.100208333333334,0.0,1.0808705522290294,-120.60976208936872,257.6207308648081,0.1735895833333333,0.7836475314747323
2019-12-27,9.23336650279763,-25.769905155533475,104.43604166666667,-92.44854166666666,255.01250000000002,3.7285625000000002,0.0,0.7856456617636165,-108.98508031940251,255.87898137992082,0.24187291666666666,0.8664813799208299
2019-12-28,7.273425129426632,-10.7242196408883,107.2610625,-94.17145833333335,258.16375,1.9159375,0.0,0.3269486862994866,-97.622252844795,259.4527504324679,0.2645625,1.2890004324678859
2019-12-29,6.255877068254805,-11.2912604372144,108.55366666666667,-89.3075,259.5985416666667,1.9357499999999999,0.0,0.3442360274436559,-94.34288336895959,260.97305848843286,0.25253125,1.3745168217661927
2019-12-30,11.89779165896254,-25.659814198949746,108.78179166666666,-92.38791666666668,259.0027083333333,3.0554791666666667,0.0,0.782289324907994,-106.14993920665388,260.0179265914644,0.19621041666666664,1.015218258131083
2019-12-31,-1.5367316638209687,-11.272498530141318,101.2919375,-74.22145833333335,255.63520833333334,1.8177083333333333,0.0,0.3436640342287251,-87.03068852729564,257.281128704296,0.4217104166666667,1.6459203709626717
2020-01-01,-3.410901323267668,-8.508078591240537,68.7514375,-45.213125,255.6152083333333,1.4527083333333335,0.0,0.2593853176722578,-57.132104914508204,257.6643264820112,0.5491625,2.049118148677883
2020-01-02,-2.5063846523945403,-13.911186581429286,56.872008333333326,-52.984791666666666,256.12375,2.6436458333333333,0.0,0.4241095697372926,-69.40236290049049,258.29534089033604,0.5515729166666666,2.1715908903360073
2020-01-03,-1.4974737332571308,-5.114172222273309,12.595499999999996,3.5256250000000016,256.26375,1.8987916666666667,0.0,0.1639131156272857,-3.0860209555304388,259.37266792908736,0.78758125,3.1089179290873616
2020-01-04,2.538489380560891,-11.481086363453011,63.99260416666666,-35.33895833333333,253.92416666666665,3.0743333333333336,0.0,0.35556482773226716,-44.28155531622545,255.8397651690191,0.6320229166666667,1.9155985023524569
2020-01-05,14.785889476542048,-19.380673603974707,66.35475,-69.11687500000001,256.3745833333333,5.2155625,0.0,0.5908575156610482,-73.71165912743265,258.45902025308834,0.54999375,2.0844369197550052
2020-01-06,11.756752717207249,-29.45779937616722,100.91247916666667,-68.41166666666668,263.9034375,3.4508541666666663,0.0,0.8980782872621189,-86.11271332562664,266.64188975461167,0.3597166666666667,2.7384522546116847
2020-01-07,1.1513229000196608,-31.835504158793906,48.171124999999996,-24.415000000000003,262.0110833333333,4.50425,0.0,0.9705672404092412,-55.099181258774244,265.83450992647386,0.6108833333333333,3.8234265931405296
2020-01-08,-13.313741407446487,-18.158177832915026,22.646937499999993,-18.041458333333335,259.5564583333333,4.895958333333334,0.0,0.5542769004686903,-49.51337757369485,263.9907451923318,0.8305125000000001,4.43428685899849
2020-01-09,1.1073105811606194,-32.53794940536189,103.84066666666666,-92.77895833333334,257.5152083333333,4.3275,0.0,0.9919826494789215,-124.20959715753459,258.824858499379,0.29132854166666666,1.3096501660456685
2020-01-10,11.725404590546724,-24.924312918350463,109.02890000000001,-92.82895833333335,259.8929166666667,2.9581250000000003,0.0,0.759866138371728,-106.02786666113708,260.6796317537829,0.14208479166666665,0.7867150871162494
2020-01-11,19.923080129038567,-34.502663857317245,106.96728333333333,-86.02291666666667,263.97775,3.5872916666666668,0.0,1.0518807894397344,-100.60250039494535,265.35911654230307,0.17578124999999997,1.3813665423030532
