date,shf,lhf,swn,lwn,t,u,melt,subl,tdep,teq,rh,tlat
2004-08-31,,,,,,,,,,,,
2004-09-01,,,,,271.92708333333326,2.3522916666666664,,,,282.2149815581592,0.6810770833333333,10.287898224825925
2004-09-02,,,,,270.83874999999995,2.0029166666666667,,,,280.700138774801,0.7250104166666667,9.861388774801052
2004-09-03,,,,,270.23208333333326,2.4668750000000004,,,,279.68814995156765,0.7224458333333333,9.456066618234289
2004-09-04,,,,,272.57604166666664,3.0470833333333336,,,,283.0676137410739,0.6695124999999998,10.49157207440732
2004-09-05,,,,,272.7472916666666,2.2075000000000005,,,,281.9027954476387,0.5838270833333333,9.155503780972055
2004-09-06,,,,,271.98937499999994,2.5352083333333333,,,,282.72749423218505,0.71935,10.73811923218508
2004-09-07,,,,,270.84979166666665,2.2943750000000005,,,,281.99367757358374,0.8184895833333333,11.14388590691707
2004-09-08,,,,,270.58,2.2885416666666663,,,,282.4759902208312,0.8892083333333334,11.895990220831258
2004-09-09,,,,,270.3524999999999,1.7872916666666672,,,,282.627280626341,0.936,12.274780626341006
2004-09-10,,,,,273.1487499999999,2.5425,,,,284.6829276862209,0.7073916666666666,11.534177686220948
2004-09-11,,,,,272.57,2.1022916666666664,,,,283.934190820682,0.74265625,11.364190820681975
2004-09-12,,,,,271.66374999999994,1.758125,,,,282.3644431634727,0.7435916666666668,10.700693163472744
2004-09-13,,,,,272.53249999999997,2.4079166666666665,,,,281.220262235859,0.5580791666666668,8.687762235858992
2004-09-14,,,,,272.31708333333324,1.876875,,,,280.3092551102037,0.5214187499999999,7.992171776870353
2004-09-15,,,,,271.0397916666666,3.6156249999999996,,,,281.42990957830347,0.7566770833333333,10.39011791163688
2004-09-16,,,,,269.99270833333327,3.099583333333334,,,,279.24542902298,0.7262583333333333,9.252720689646596
2004-09-17,,,,,270.7810416666666,2.603958333333333,,,,277.38843909784333,0.4807875000000001,6.6073974311767785
2004-09-18,,,,,271.30020833333333,2.456875,,,,278.5260950423014,0.5071458333333334,7.225886708968024
2004-09-19,,,,,271.4595833333333,2.1358333333333333,,,,279.7788678508661,0.5709791666666665,8.319284517532784
2004-09-20,,,,,271.11999999999995,2.301041666666667,,,,282.2288721747172,0.7859458333333335,11.108872174717225
2004-09-21,,,,,272.1564583333333,1.974375,,,,284.5689813980089,0.8132875,12.412523064675584
2004-09-22,,,,,271.19104166666665,1.9533333333333338,,,,282.9316012779566,0.8365291666666668,11.740559611289896
2004-09-23,,,,,271.6945833333333,1.5470833333333331,,,,285.166917036155,0.9235833333333333,13.472333702821652
2004-09-24,,,,,271.3391666666667,1.9004166666666669,,,,282.16875322232835,0.76635,10.829586555661734
2004-09-25,,,,,270.7189583333333,2.4310416666666668,,,,282.2829282364375,0.8626020833333331,11.563969903104116
2004-09-26,,,,,271.82583333333326,1.8124999999999998,,,,284.2368182678657,0.8458541666666668,12.410984934532392
2004-09-27,,,,,271.3389583333333,3.0952083333333333,,,,283.9568829665164,0.89315,12.617924633182986
2004-09-28,,,,,271.526875,2.8716666666666666,,,,281.86976316548237,0.7321437500000002,10.342888165482323
2004-09-29,,,,,270.99875,2.800416666666667,,,,282.9848052636813,0.8676979166666667,11.986055263681338
2004-09-30,,,,,271.1158333333333,2.184791666666667,,,,283.695412604444,0.9048750000000004,12.579579271110712
2004-10-01,,,,,270.8597916666666,2.257083333333333,,,,283.15269386222803,0.9029874999999999,12.292902195561332
2004-10-02,,,,,272.36020833333333,4.0825000000000005,,,,280.6628096368816,0.5344666666666668,8.302601303548359
2004-10-03,,,,,272.08708333333334,2.11875,,,,283.91749989415024,0.76514375,11.830416560816955
2004-10-04,,,,,270.57520833333336,1.5372916666666665,,,,281.3630576538324,0.8036729166666666,10.787849320499072
2004-10-05,,,,,271.19520833333337,2.167708333333333,,,,278.78336118643705,0.5166854166666667,7.588152853103708
2004-10-06,,,,,271.59958333333327,2.252708333333333,,,,278.9135950838583,0.4829125,7.314011750525009
2004-10-07,,,,,272.67270833333333,2.4666666666666672,,,,282.8024600127332,0.6268625,10.129751679399895
2004-10-08,,,,,273.38687500000003,2.8118750000000006,,,,286.15152360553606,0.7724687499999999,12.764648605536053
2004-10-09,,,,,271.91875,3.1191666666666666,,,,284.339188522323,0.8292020833333336,12.420438522322998
2004-10-10,,,,,272.7104166666666,2.4304166666666673,,,,283.9605264823061,0.7094229166666666,11.25010981563942
2004-10-11,,,,,273.1989583333333,3.0414583333333343,,,,283.3882064903901,0.61124375,10.18924815705675
2004-10-12,,,,,272.9925,4.874375000000001,,,,281.8190045745189,0.5395750000000001,8.826504574518893
2004-10-13,,,,,272.41333333333336,2.6491666666666664,,,,282.61757351991315,0.6657729166666667,10.204240186579854
2004-10-14,,,,,272.87083333333334,2.0237499999999993,,,,285.5335555193803,0.7861583333333333,12.662722186046905
2004-10-15,,,,,273.3704166666667,1.8606250000000004,,,,287.0705127595293,0.8273375000000002,13.700096092862701
2004-10-16,,,,,273.84520833333323,3.005416666666667,,,,287.7130792370806,0.80435625,13.867870903747255
2004-10-17,,,,,274.09291666666667,2.482291666666667,,,,286.34397386464826,0.6920479166666667,12.25105719798164
2004-10-18,,,,,273.4445833333333,1.7722916666666668,,,,287.721271174149,0.8494250000000001,14.276687840815688
2004-10-19,,,,,272.3439583333334,2.533333333333333,,,,285.2764012322798,0.8375229166666669,12.932442898946489
2004-10-20,,,,,273.3695833333333,2.5574999999999997,,,,283.91308866470496,0.6391145833333334,10.543505331371705
