date,t,rh,u,sin,sout,lin,lout,p,zu,zt
11/07/2010 15:00,7.68,63.34960938,1.626,533.4078012,205.036473,NAN,NAN,NAN,2,2
11/07/2010 16:00,7.7,64.71679688,3.113,213.5250734,98.06504805,NAN,NAN,NAN,2,2
11/07/2010 17:00,8.16,62.16796875,3.691,277.480988,121.6874746,NAN,NAN,NAN,2,2
11/07/2010 18:00,8.16,62.91015625,4.048,73.13152527,38.21469053,NAN,NAN,NAN,2,2
11/07/2010 19:00,8.4,63.66210938,3.806,49.26152746,27.46597069,NAN,NAN,NAN,2,2
11/07/2010 20:00,8.49,61.51367188,2.827,39.57530104,21.82340854,NAN,NAN,NAN,2,2
11/07/2010 21:00,8.43,64.1796875,3.816,23.98862572,12.66327109,NAN,NAN,NAN,2,2
11/07/2010 22:00,8.47,67.43164063,2.947,7.276532609,3.800219185,NAN,NAN,NAN,2,2
11/07/2010 23:00,7.99,72.36328125,2.449,3.351496236,2.012548217,NAN,NAN,NAN,2,2
12/07/2010 00:00,7.99,75.78125,2.094,3.247309988,1.803144174,NAN,NAN,NAN,2,2
12/07/2010 01:00,7.37,80.17578125,1.369,1.578266925,1.270865917,NAN,NAN,NAN,2,2
12/07/2010 02:00,6.234,87.59765625,1.584,3.621761552,2.371526576,NAN,NAN,NAN,2,2
12/07/2010 03:00,7.07,93.65234375,2.319,4.208711801,2.267340328,NAN,NAN,NAN,2,2
12/07/2010 04:00,7.76,97.4609375,5.587,12.2289898,6.102632112,NAN,NAN,NAN,2,2
12/07/2010 05:00,7.6,98.33984375,3.537,24.55597657,11.63172408,NAN,NAN,NAN,2,2
12/07/2010 06:00,7.08,98.53515625,2.583,71.59452023,32.74749138,NAN,NAN,NAN,2,2
12/07/2010 07:00,6.824,98.6328125,2.434,85.61324409,38.76141045,NAN,NAN,NAN,2,2
12/07/2010 08:00,6.528,98.73046875,2.251,180.7218785,77.84672666,NAN,NAN,NAN,2,2
12/07/2010 09:00,6.051,98.828125,2.5,202.3843657,88.98743436,NAN,NAN,NAN,2,2
12/07/2010 10:00,7.37,98.92578125,1.063,377.541048,162.5367362,NAN,NAN,NAN,2,2
12/07/2010 11:00,8.43,98.6328125,3.563,320.599653,132.2092541,NAN,NAN,NAN,2,2
12/07/2010 12:00,9.38,92.578125,4.334,151.8385622,63.6526398,NAN,NAN,NAN,2,2
12/07/2010 13:00,8.8,90.625,3.591,505.1434131,177.9067866,NAN,NAN,NAN,2,2
12/07/2010 14:00,7.3,93.45703125,7.6,515.0462644,172.4395875,NAN,NAN,NAN,2,2
12/07/2010 15:00,9.79,75.48828125,4.924,628.2069714,192.6579089,NAN,NAN,NAN,2,2
12/07/2010 16:00,10.01,73.14453125,5.478,429.8404814,135.8196686,NAN,NAN,NAN,2,2
12/07/2010 17:00,9.89,74.8046875,6.174,114.0839416,40.56661771,NAN,NAN,NAN,2,2
12/07/2010 18:00,9.77,76.07421875,6.347,67.54054048,25.19656726,NAN,NAN,NAN,2,2
12/07/2010 19:00,8.81,80.2734375,7.22,30.14696137,12.56011639,NAN,NAN,NAN,2,2
12/07/2010 20:00,7.87,79.78515625,7.65,18.49048015,8.392666474,NAN,NAN,NAN,2,2
12/07/2010 21:00,6.988,78.90625,10.93,12.75507878,5.728180547,NAN,NAN,NAN,2,2
12/07/2010 22:00,6.229,80.859375,12.2,6.136673163,2.988391688,NAN,NAN,NAN,2,2
12/07/2010 23:00,4.653,88.671875,10.45,2.106418994,2.117766012,NAN,NAN,NAN,2,2
13/07/2010 00:00,3.195,90.52734375,8.94,2.609813935,2.033179157,NAN,NAN,NAN,2,2
13/07/2010 01:00,2.356,90.72265625,6.622,5.211375495,3.044095227,NAN,NAN,NAN,2,2
13/07/2010 02:00,1.811,90.91796875,8.98,18.67615861,7.305415925,NAN,NAN,NAN,2,2
13/07/2010 03:00,1.671,91.2109375,14.71,29.71371162,11.82771802,NAN,NAN,NAN,2,2
13/07/2010 04:00,2.421,82.32421875,11.33,69.32511681,26.04243581,NAN,NAN,NAN,2,2
13/07/2010 05:00,2.211,83.49609375,10.99,119.0353673,43.71283609,NAN,NAN,NAN,2,2
13/07/2010 06:00,2.211,82.71484375,11.86,268.3002196,100.0249874,NAN,NAN,NAN,2,2
13/07/2010 07:00,2.552,79.8828125,7.94,236.8380358,81.66345059,NAN,NAN,NAN,2,2
13/07/2010 08:00,3.409,75.9765625,3.424,384.4524129,130.868243,NAN,NAN,NAN,2,2
13/07/2010 09:00,3.393,79.39453125,1.01,253.9617162,89.50320787,NAN,NAN,NAN,2,2
13/07/2010 10:00,3.397,78.90625,1.27,334.8350017,119.7275353,NAN,NAN,NAN,2,2
13/07/2010 11:00,3.772,80.2734375,1.059,399.7193087,140.6679396,NAN,NAN,NAN,2,2
13/07/2010 12:00,3.379,81.25,1.646,441.8064267,153.974896,NAN,NAN,NAN,2,2
13/07/2010 13:00,3.475,79.78515625,2.135,264.1740316,98.89028566,NAN,NAN,NAN,2,2
13/07/2010 14:00,3.295,84.47265625,1.336,116.4564997,47.80807772,NAN,NAN,NAN,2,2
13/07/2010 15:00,3.114,89.35546875,1.157,107.378886,43.56841951,NAN,NAN,NAN,2,2
13/07/2010 16:00,2.927,94.140625,0.568,58.54545055,24.0102882,NAN,NAN,NAN,2,2
13/07/2010 17:00,2.426,96.97265625,0.418,31.11661555,13.32346118,NAN,NAN,NAN,2,2
13/07/2010 18:00,2.224,98.046875,1.101,20.16158631,8.980648269,NAN,NAN,NAN,2,2
13/07/2010 19:00,2.403,98.33984375,0.807,18.17070058,8.212145747,NAN,NAN,NAN,2,2
13/07/2010 20:00,2.165,98.6328125,1.381,14.88006562,6.682361531,NAN,NAN,NAN,2,2
13/07/2010 21:00,2.262,98.6328125,1.492,4.837955477,2.526258628,NAN,NAN,NAN,2,2
13/07/2010 22:00,2.578,97.94921875,0.71,2.097135071,1.255392712,NAN,NAN,NAN,2,2
13/07/2010 23:00,2.82,97.65625,0.798,1.429724156,0.906729822,NAN,NAN,NAN,2,2
14/07/2010 00:00,3.144,97.55859375,0.696,1.868131635,1.10066066,NAN,NAN,NAN,2,2
14/07/2010 01:00,3.494,97.0703125,1.436,2.037305345,1.160490387,NAN,NAN,NAN,2,2
14/07/2010 02:00,3.807,96.97265625,1.27,4.688381161,2.172438003,NAN,NAN,NAN,2,2
14/07/2010 03:00,3.685,97.65625,1.029,8.309111166,3.53304851,NAN,NAN,NAN,2,2
14/07/2010 04:00,3.83,98.2421875,0.761,9.980217322,4.12618804,NAN,NAN,NAN,2,2
14/07/2010 05:00,3.957,98.4375,0.991,18.37700998,7.405475985,NAN,NAN,NAN,2,2
14/07/2010 06:00,5.475,98.53515625,2.409,28.00134358,11.33257545,NAN,NAN,NAN,2,2
14/07/2010 07:00,5.122,98.2421875,1.452,31.04440726,12.178444,NAN,NAN,NAN,2,2
14/07/2010 08:00,5.355,98.33984375,1.144,65.03388124,25.58855513,NAN,NAN,NAN,2,2
14/07/2010 09:00,6.636,96.97265625,3.254,210.2241229,74.44262152,NAN,NAN,NAN,2,2
14/07/2010 10:00,8.48,90.52734375,4.421,377.1284292,124.3694968,NAN,NAN,NAN,2,2
14/07/2010 11:00,7.62,91.30859375,3.826,609.9485893,194.3083841,NAN,NAN,NAN,2,2
14/07/2010 12:00,7.08,92.67578125,6.398,583.7472953,190.182196,NAN,NAN,NAN,2,2
14/07/2010 13:00,5.343,97.16796875,10.86,405.7022813,137.1606797,NAN,NAN,NAN,2,2
14/07/2010 14:00,5.092,93.65234375,9.75,679.8874766,210.2973627,NAN,NAN,NAN,2,2
14/07/2010 15:00,3.885,92.578125,11.79,463.5720686,145.6193652,NAN,NAN,NAN,2,2
14/07/2010 16:00,4.743,84.27734375,10.72,246.1219589,79.08458307,NAN,NAN,NAN,2,2
14/07/2010 17:00,4.404,83.10546875,10.49,120.170069,40.31904643,NAN,NAN,NAN,2,2
14/07/2010 18:00,3.321,86.71875,8.25,97.57918941,32.53086651,NAN,NAN,NAN,2,2
14/07/2010 19:00,3.332,84.66796875,6.692,107.8946595,34.35670471,NAN,NAN,NAN,2,2
14/07/2010 20:00,3.294,82.421875,3.826,40.95757403,13.80828827,NAN,NAN,NAN,2,2
14/07/2010 21:00,2.501,86.9140625,1.838,26.41276119,8.712446047,NAN,NAN,NAN,2,2
14/07/2010 22:00,2.422,82.03125,2.812,9.340658172,4.938015537,NAN,NAN,NAN,2,2
14/07/2010 23:00,2.366,76.07421875,6.198,3.358717065,3.26381474,NAN,NAN,NAN,2,2
15/07/2010 00:00,2.247,76.7578125,5.778,3.244215347,3.244215347,NAN,NAN,NAN,2,2
15/07/2010 01:00,1.966,78.515625,3.667,5.886007239,4.754400169,NAN,NAN,NAN,2,2
15/07/2010 02:00,1.298,83.203125,0.893,13.55968544,8.856862628,NAN,NAN,NAN,2,2
15/07/2010 03:00,1.188,83.88671875,1.376,70.76928262,30.76692112,NAN,NAN,NAN,2,2
15/07/2010 04:00,1.461,83.7890625,0.926,200.7338904,81.45714119,NAN,NAN,NAN,2,2
15/07/2010 05:00,2.185,81.54296875,1.128,311.8315034,121.6874746,NAN,NAN,NAN,2,2
15/07/2010 06:00,3.388,76.07421875,0.364,424.1669728,164.3935208,NAN,NAN,NAN,2,2
15/07/2010 07:00,3.668,75.29296875,0.331,544.4453542,214.3203961,NAN,NAN,NAN,2,2
15/07/2010 08:00,2.662,80.56640625,1.039,467.2856378,185.4370798,NAN,NAN,NAN,2,2
15/07/2010 09:00,2.906,80.56640625,1.118,347.2135659,116.6328942,NAN,NAN,NAN,2,2
15/07/2010 10:00,3.441,77.24609375,1.294,407.0432924,135.3038951,NAN,NAN,NAN,2,2
15/07/2010 11:00,3.345,78.02734375,2.041,440.5685703,150.7771003,NAN,NAN,NAN,2,2
15/07/2010 12:00,4.469,73.14453125,1.228,366.6066497,130.0430054,NAN,NAN,NAN,2,2
15/07/2010 13:00,4.94,71.58203125,1.405,543.0011884,188.4285661,NAN,NAN,NAN,2,2
15/07/2010 14:00,5.443,70.41015625,2.182,564.7668303,193.99892,NAN,NAN,NAN,2,2
15/07/2010 15:00,5.827,69.62890625,2.271,448.8209464,150.6739456,NAN,NAN,NAN,2,2
15/07/2010 16:00,5.16,73.6328125,2.752,217.5481067,76.40256084,NAN,NAN,NAN,2,2
15/07/2010 17:00,5.217,72.55859375,2.4,177.0083092,62.61077732,NAN,NAN,NAN,2,2
15/07/2010 18:00,5.043,75.09765625,2.827,112.9492399,40.75229618,NAN,NAN,NAN,2,2
15/07/2010 19:00,5.101,76.85546875,2.666,49.23058105,18.62561281,NAN,NAN,NAN,2,2
15/07/2010 20:00,5.068,78.80859375,3.195,31.29197855,11.92055725,NAN,NAN,NAN,2,2
15/07/2010 21:00,5.003,83.10546875,2.782,11.05302621,4.424305126,NAN,NAN,NAN,2,2
15/07/2010 22:00,4.889,86.5234375,3.216,4.164355279,2.04246308,NAN,NAN,NAN,2,2
15/07/2010 23:00,4.707,88.0859375,4.213,2.197195131,1.255392712,NAN,NAN,NAN,2,2
16/07/2010 00:00,4.293,91.796875,4.054,1.593740131,1.01091607,NAN,NAN,NAN,2,2
16/07/2010 01:00,4.22,91.6015625,3.77,2.734631124,1.424566421,NAN,NAN,NAN,2,2
16/07/2010 02:00,3.807,94.82421875,2.883,3.228742141,1.669043063,NAN,NAN,NAN,2,2
16/07/2010 03:00,3.439,97.55859375,3.127,8.391634926,3.702222219,NAN,NAN,NAN,2,2
16/07/2010 04:00,3.24,98.2421875,1.918,18.70710502,7.764454345,NAN,NAN,NAN,2,2
16/07/2010 05:00,3.252,98.4375,0.989,25.86604127,10.60017707,NAN,NAN,NAN,2,2
16/07/2010 06:00,3.187,98.6328125,1.088,28.67184914,11.99276554,NAN,NAN,NAN,2,2
16/07/2010 07:00,3.126,98.73046875,1.251,35.20154171,14.75731152,NAN,NAN,NAN,2,2
16/07/2010 08:00,3.324,98.73046875,1.403,70.49076493,28.46657129,NAN,NAN,NAN,2,2
16/07/2010 09:00,3.649,98.73046875,1.688,75.29777399,30.77723659,NAN,NAN,NAN,2,2
16/07/2010 10:00,3.736,98.73046875,1.398,62.03207944,25.68139436,NAN,NAN,NAN,2,2
16/07/2010 11:00,3.432,98.828125,1.901,68.85060518,28.07458342,NAN,NAN,NAN,2,2
16/07/2010 12:00,3.963,98.828125,1.615,127.5972074,48.6436308,NAN,NAN,NAN,2,2
16/07/2010 13:00,4.259,98.828125,1.913,180.7218785,67.33526262,NAN,NAN,NAN,2,2
16/07/2010 14:00,4.443,98.92578125,1.258,240.0358315,85.68648393,NAN,NAN,NAN,2,2
16/07/2010 15:00,4.635,98.92578125,1.534,171.4379554,61.10471868,NAN,NAN,NAN,2,2
16/07/2010 16:00,4.879,98.92578125,2.041,207.0263272,70.16170143,NAN,NAN,NAN,2,2
16/07/2010 17:00,4.899,98.92578125,1.921,154.2111203,52.22309893,NAN,NAN,NAN,2,2
16/07/2010 18:00,5.333,98.92578125,1.035,80.76497315,28.42530941,NAN,NAN,NAN,2,2
16/07/2010 19:00,5.881,99.0234375,1.413,68.96407535,22.82400914,NAN,NAN,NAN,2,2
16/07/2010 20:00,6.191,99.0234375,1.148,34.31441129,11.63172408,NAN,NAN,NAN,2,2
16/07/2010 21:00,6.447,98.73046875,0.888,19.61486639,6.093348188,NAN,NAN,NAN,2,2
16/07/2010 22:00,5.948,97.0703125,1.862,5.559006837,3.362843253,NAN,NAN,NAN,2,2
16/07/2010 23:00,5.871,93.65234375,1.712,7.381899087,2.286939722,NAN,NAN,NAN,2,2
17/07/2010 00:00,4.921,90.0390625,2.938,8.439231008,2.645918081,NAN,NAN,NAN,2,2
17/07/2010 01:00,5.463,86.1328125,3.107,5.276362956,4.19530169,NAN,NAN,NAN,2,2
17/07/2010 02:00,6.085,83.88671875,2.287,13.30179869,7.764454345,NAN,NAN,NAN,2,2
17/07/2010 03:00,6.814,80.078125,1.568,69.78931296,30.99386146,NAN,NAN,NAN,2,2
17/07/2010 04:00,6.277,81.54296875,2.014,117.6943561,46.40517379,NAN,NAN,NAN,2,2
17/07/2010 05:00,6.443,80.078125,2.594,296.5646077,121.1717011,NAN,NAN,NAN,2,2
17/07/2010 06:00,6.879,79.4921875,1.944,408.6937677,162.0209627,NAN,NAN,NAN,2,2
17/07/2010 07:00,6.558,83.69140625,1.913,358.3542736,136.025978,NAN,NAN,NAN,2,2
17/07/2010 08:00,6.465,91.11328125,1.537,435.5139899,158.7200122,NAN,NAN,NAN,2,2
17/07/2010 09:00,6.958,94.04296875,1.303,623.2555457,215.5582525,NAN,NAN,NAN,2,2
17/07/2010 10:00,9.2,82.421875,1.478,458.1048694,154.4906695,NAN,NAN,NAN,2,2
17/07/2010 11:00,9.97,79.39453125,1.708,309.6652547,103.7385566,NAN,NAN,NAN,2,2
17/07/2010 12:00,9.53,77.734375,2.42,297.6993094,97.75558395,NAN,NAN,NAN,2,2
17/07/2010 13:00,11.01,70.3125,2.783,395.2836565,116.8392036,NAN,NAN,NAN,2,2
17/07/2010 14:00,11.82,64.8046875,4.243,359.59213,111.1656951,NAN,NAN,NAN,2,2
17/07/2010 15:00,11.72,65.09765625,3.934,100.9832946,33.08790189,NAN,NAN,NAN,2,2
17/07/2010 16:00,11.34,68.65234375,2.814,90.56466974,29.18865419,NAN,NAN,NAN,2,2
17/07/2010 17:00,10.93,71.58203125,3.485,122.8520912,38.60667839,NAN,NAN,NAN,2,2
17/07/2010 18:00,11.49,69.140625,3.071,73.95676288,24.73237111,NAN,NAN,NAN,2,2
17/07/2010 19:00,11.15,68.9453125,2.483,42.56678737,14.36532366,NAN,NAN,NAN,2,2
17/07/2010 20:00,11.46,70.21484375,3.731,25.18522025,8.640237756,NAN,NAN,NAN,2,2
17/07/2010 21:00,11.02,73.33984375,5.241,11.96078758,5.492987829,NAN,NAN,NAN,2,2
17/07/2010 22:00,10.53,73.2421875,3.878,7.708750806,3.407199774,NAN,NAN,NAN,2,2
17/07/2010 23:00,9.52,73.046875,3.022,6.926838172,2.560299679,NAN,NAN,NAN,2,2
18/07/2010 00:00,9.25,72.4609375,2.599,5.73746447,2.186879662,NAN,NAN,NAN,2,2
18/07/2010 01:00,8.72,74.31640625,3.216,4.946267913,2.067220208,NAN,NAN,NAN,2,2
18/07/2010 02:00,8.73,76.66015625,2.502,17.37640938,6.01701371,NAN,NAN,NAN,2,2
18/07/2010 03:00,8.75,77.9296875,2.861,29.37330111,9.145695791,NAN,NAN,NAN,2,2
18/07/2010 04:00,9.27,85.3515625,1.723,19.00625366,6.86907154,NAN,NAN,NAN,2,2
18/07/2010 05:00,8.64,93.45703125,1.986,20.00685426,7.087759506,NAN,NAN,NAN,2,2
18/07/2010 06:00,9.03,95.21484375,2.347,28.89878948,10.36292126,NAN,NAN,NAN,2,2
18/07/2010 07:00,8.69,98.14453125,5.303,18.01596853,7.186788019,NAN,NAN,NAN,2,2
18/07/2010 08:00,8.79,98.6328125,8.3,20.85272281,8.609291346,NAN,NAN,NAN,2,2
18/07/2010 09:00,8.58,98.828125,7.48,40.6584254,16.00548341,NAN,NAN,NAN,2,2
18/07/2010 10:00,8.6,98.92578125,6.55,47.4872666,18.78034486,NAN,NAN,NAN,2,2
18/07/2010 11:00,8.6,98.92578125,4.33,78.08295092,29.04423761,NAN,NAN,NAN,2,2
18/07/2010 12:00,8.47,90.91796875,3.097,129.144528,46.10602516,NAN,NAN,NAN,2,2
18/07/2010 13:00,9.32,77.1484375,3.56,115.1154886,42.26867028,NAN,NAN,NAN,2,2
18/07/2010 14:00,7.72,80.2734375,3.308,39.70940215,17.10923871,NAN,NAN,NAN,2,2
18/07/2010 15:00,7.43,79.58984375,3.318,39.99823531,16.99576854,NAN,NAN,NAN,2,2
18/07/2010 16:00,7.81,82.91015625,7.1,66.2923686,25.98054299,NAN,NAN,NAN,2,2
18/07/2010 17:00,6.771,86.42578125,6.487,41.42177018,15.92295964,NAN,NAN,NAN,2,2
18/07/2010 18:00,6.463,85.15625,7.78,18.65552767,8.402981944,NAN,NAN,NAN,2,2
18/07/2010 19:00,4.671,88.96484375,10.8,12.41466826,5.824114419,NAN,NAN,NAN,2,2
18/07/2010 20:00,3.919,92.28515625,14.25,5.480609264,3.019338099,NAN,NAN,NAN,2,2
18/07/2010 21:00,3.77,93.65234375,11.16,3.656834151,2.227109995,NAN,NAN,NAN,2,2
18/07/2010 22:00,3.616,91.30859375,14.22,3.267940928,2.556173491,NAN,NAN,NAN,2,2
18/07/2010 23:00,2.544,94.3359375,11.9,1.982633353,1.793860251,NAN,NAN,NAN,2,2
19/07/2010 00:00,2.235,95.703125,10.55,2.445797961,1.704115661,NAN,NAN,NAN,2,2
19/07/2010 01:00,2.599,90.4296875,14.91,7.409602173,3.468061048,NAN,NAN,NAN,2,2
19/07/2010 02:00,2.387,92.08984375,13.91,20.19253272,7.495220575,NAN,NAN,NAN,2,2
19/07/2010 03:00,2.443,91.2109375,13.91,59.38100363,20.66807589,NAN,NAN,NAN,2,2
19/07/2010 04:00,1.782,97.55859375,11.98,238.7979751,80.94136769,NAN,NAN,NAN,2,2
19/07/2010 05:00,1.861,97.265625,6.98,142.0388656,50.7479867,NAN,NAN,NAN,2,2
19/07/2010 06:00,2.413,92.3828125,3.123,257.8815948,90.53475488,NAN,NAN,NAN,2,2
19/07/2010 07:00,3.17,84.66796875,3.528,545.1674371,188.3254114,NAN,NAN,NAN,2,2
19/07/2010 08:00,2.842,83.59375,3.458,382.9050924,132.0029447,NAN,NAN,NAN,2,2
19/07/2010 09:00,3.741,73.53515625,1.542,498.7478216,169.0354823,NAN,NAN,NAN,2,2
19/07/2010 10:00,3.76,76.5625,2.348,247.1535059,85.17071043,NAN,NAN,NAN,2,2
19/07/2010 11:00,3.873,76.26953125,2.582,171.4379554,63.60106245,NAN,NAN,NAN,2,2
19/07/2010 12:00,3.058,84.08203125,1.816,158.9562365,61.25945073,NAN,NAN,NAN,2,2
19/07/2010 13:00,3.579,84.08203125,3.063,193.4099067,72.55489049,NAN,NAN,NAN,2,2
19/07/2010 14:00,4.569,81.93359375,6.32,205.5821614,75.26785913,NAN,NAN,NAN,2,2
19/07/2010 15:00,4.551,80.76171875,8.51,104.4905544,39.9167431,NAN,NAN,NAN,2,2
19/07/2010 16:00,4.929,79.8828125,7.6,83.55015007,31.93256924,NAN,NAN,NAN,2,2
19/07/2010 17:00,4.262,86.1328125,9.43,32.07595427,14.03522862,NAN,NAN,NAN,2,2
19/07/2010 18:00,3.874,89.6484375,9.3,18.17070058,8.588660406,NAN,NAN,NAN,2,2
19/07/2010 19:00,3.49,90.72265625,9.82,12.63129314,6.254269522,NAN,NAN,NAN,2,2
19/07/2010 20:00,3.468,87.40234375,9.46,9.103402362,4.773999563,NAN,NAN,NAN,2,2
19/07/2010 21:00,3.25,88.57421875,3.95,3.642392492,2.735662671,NAN,NAN,NAN,2,2
19/07/2010 22:00,3.345,87.3046875,7.19,2.186879661,1.953750037,NAN,NAN,NAN,2,2
19/07/2010 23:00,3.173,89.453125,4.052,1.763945387,1.609213336,NAN,NAN,NAN,2,2
20/07/2010 00:00,3.196,89.55078125,6.738,1.464796754,1.415282498,NAN,NAN,NAN,2,2
20/07/2010 01:00,2.926,90.234375,4.7,1.653569857,1.808301909,NAN,NAN,NAN,2,2
20/07/2010 02:00,2.546,92.08984375,4.656,4.270604621,2.691306149,NAN,NAN,NAN,2,2
20/07/2010 03:00,2.639,89.16015625,3.107,13.63189374,6.273868915,NAN,NAN,NAN,2,2
20/07/2010 04:00,2.625,88.18359375,3.123,25.09238102,10.64143895,NAN,NAN,NAN,2,2
20/07/2010 05:00,2.569,88.4765625,4.175,48.95206336,19.01760067,NAN,NAN,NAN,2,2
20/07/2010 06:00,2.629,86.9140625,6.731,107.4820407,39.84453481,NAN,NAN,NAN,2,2
20/07/2010 07:00,2.662,85.9375,8.34,119.2416767,44.56902011,NAN,NAN,NAN,2,2
20/07/2010 08:00,2.591,88.671875,7.77,83.03437657,32.07698582,NAN,NAN,NAN,2,2
20/07/2010 09:00,2.852,88.37890625,6.048,264.8961145,93.0104677,NAN,NAN,NAN,2,2
20/07/2010 10:00,3.115,87.5,7.28,307.1895419,108.071054,NAN,NAN,NAN,2,2
20/07/2010 11:00,2.822,91.9921875,7.36,159.47201,60.46515954,NAN,NAN,NAN,2,2
20/07/2010 12:00,3.037,91.11328125,9.14,202.9001392,72.85403913,NAN,NAN,NAN,2,2
20/07/2010 13:00,3.276,89.16015625,8.45,111.0924553,42.84633661,NAN,NAN,NAN,2,2
20/07/2010 14:00,3.367,89.2578125,7.94,108.6167425,41.79415866,NAN,NAN,NAN,2,2
20/07/2010 15:00,3.375,87.6953125,6.94,82.72491247,32.7062295,NAN,NAN,NAN,2,2
20/07/2010 16:00,2.742,87.890625,6.381,64.17769723,26.09401316,NAN,NAN,NAN,2,2
20/07/2010 17:00,2.257,90.33203125,5.974,38.52312309,16.2840011,NAN,NAN,NAN,2,2
20/07/2010 18:00,2.016,90.4296875,6.68,30.08506854,12.85926503,NAN,NAN,NAN,2,2
20/07/2010 19:00,1.781,89.74609375,4.013,21.48196648,9.496421772,NAN,NAN,NAN,2,2
20/07/2010 20:00,1.383,86.42578125,4.122,13.31211416,6.64832048,NAN,NAN,NAN,2,2
20/07/2010 21:00,1.246,83.3984375,5.122,10.37220518,5.452757495,NAN,NAN,NAN,2,2
20/07/2010 22:00,1.231,81.8359375,6.261,4.430494408,2.999738705,NAN,NAN,NAN,2,2
20/07/2010 23:00,1.474,78.515625,4.003,2.292097456,2.34264326,NAN,NAN,NAN,2,2
21/07/2010 00:00,1.402,82.2265625,2.961,2.246709388,2.2425832,NAN,NAN,NAN,2,2
21/07/2010 01:00,1.366,83.0078125,4.373,4.525396733,3.060599979,NAN,NAN,NAN,2,2
21/07/2010 02:00,1.094,85.9375,5.314,11.19744279,5.487830094,NAN,NAN,NAN,2,2
21/07/2010 03:00,1.048,85.64453125,3.883,30.44611,12.13718212,NAN,NAN,NAN,2,2
21/07/2010 04:00,1.432,83.88671875,3.016,68.21104603,24.22691308,NAN,NAN,NAN,2,2
21/07/2010 05:00,0.299,95.21484375,2.389,96.8571065,34.18134172,NAN,NAN,NAN,2,2
21/07/2010 06:00,1.34,85.15625,2.98,155.8615955,60.64052253,NAN,NAN,NAN,2,2
21/07/2010 07:00,2.247,78.7109375,4.687,253.1364786,91.05052838,NAN,NAN,NAN,2,2
21/07/2010 08:00,2.617,76.953125,4.916,499.4699045,175.2247644,NAN,NAN,NAN,2,2
21/07/2010 09:00,2.941,76.07421875,2.882,526.7027456,184.9213063,NAN,NAN,NAN,2,2
21/07/2010 10:00,3.146,75.5859375,3.258,326.8920898,116.9423583,NAN,NAN,NAN,2,2
21/07/2010 11:00,3.613,74.4140625,2.941,316.1640009,113.6414079,NAN,NAN,NAN,2,2
21/07/2010 12:00,4.215,73.046875,2.284,268.9191478,97.85873865,NAN,NAN,NAN,2,2
21/07/2010 13:00,3.871,80.17578125,1.291,135.5401194,52.76981884,NAN,NAN,NAN,2,2
21/07/2010 14:00,3.083,87.98828125,0.94,114.290251,47.08599482,NAN,NAN,NAN,2,2
21/07/2010 15:00,2.867,89.55078125,1.645,74.88515519,32.4999201,NAN,NAN,NAN,2,2
21/07/2010 16:00,3.26,91.50390625,1.293,38.48186121,17.26397076,NAN,NAN,NAN,2,2
21/07/2010 17:00,3.882,94.43359375,1.169,35.90299368,15.54128725,NAN,NAN,NAN,2,2
21/07/2010 18:00,4.492,96.19140625,2.011,25.22648213,10.82711742,NAN,NAN,NAN,2,2
21/07/2010 19:00,4.898,97.94921875,2.853,6.661730591,3.392758116,NAN,NAN,NAN,2,2
21/07/2010 20:00,4.982,98.4375,3.682,3.502102099,1.922803627,NAN,NAN,NAN,2,2
21/07/2010 21:00,5.324,98.6328125,2.543,2.80477632,1.574140738,NAN,NAN,NAN,2,2
21/07/2010 22:00,5.119,98.73046875,1.418,2.026989875,1.026389275,NAN,NAN,NAN,2,2
21/07/2010 23:00,5.802,97.4609375,2.451,1.604055601,0.816985232,NAN,NAN,NAN,2,2
22/07/2010 00:00,6.661,89.16015625,3.639,1.174932044,1.270865917,NAN,NAN,NAN,2,2
22/07/2010 01:00,6.066,90.91796875,2.331,4.030254168,2.415883098,NAN,NAN,NAN,2,2
22/07/2010 02:00,5.778,89.35546875,2.108,9.340658172,4.229342741,NAN,NAN,NAN,2,2
22/07/2010 03:00,4.42,94.43359375,1.555,20.440104,7.753107328,NAN,NAN,NAN,2,2
22/07/2010 04:00,4.327,93.359375,2.362,33.37570351,12.65295562,NAN,NAN,NAN,2,2
22/07/2010 05:00,4.586,94.7265625,2.08,42.57710284,16.22210828,NAN,NAN,NAN,2,2
22/07/2010 06:00,5.428,95.3125,0.896,40.02918172,15.45876349,NAN,NAN,NAN,2,2
22/07/2010 07:00,5.085,96.2890625,1.504,52.0776508,20.24514162,NAN,NAN,NAN,2,2
22/07/2010 08:00,5.265,97.55859375,1.269,91.90568085,35.5326683,NAN,NAN,NAN,2,2
22/07/2010 09:00,5.075,98.046875,1.872,93.65931077,36.72926284,NAN,NAN,NAN,2,2
22/07/2010 10:00,5.843,98.4375,1.463,40.52432429,16.84103648,NAN,NAN,NAN,2,2
22/07/2010 11:00,6.306,94.62890625,1.306,244.368329,87.74957795,NAN,NAN,NAN,2,2
22/07/2010 12:00,6.817,93.5546875,1.558,207.9547195,75.68047793,NAN,NAN,NAN,2,2
22/07/2010 13:00,7.19,92.08984375,2.396,179.8966408,66.860751,NAN,NAN,NAN,2,2
22/07/2010 14:00,8.81,79.78515625,5.695,245.399876,86.30541214,NAN,NAN,NAN,2,2
22/07/2010 15:00,8.16,81.4453125,4.827,161.3287947,58.70121415,NAN,NAN,NAN,2,2
