date,t,pr,rh,u,sin,sout,lin,lout,SR_50 m,zatm_hourly m,Ameas - ,p,zu,zt,rho,q,teq,albedo,ts,qs,zq
2011-01-12 21:00:00,273.125,0.39492593,0.987,1.074318182,0.0,0.0,307.36,306.775,2.235,2.235,1.0,590.7558198002691,2.235,0.88,0.45938401599288164,0.006339470635634655,288.80303737351073,0.7337507417082558,272.58547328385714,0.006143103961369601,0.88
2011-01-12 22:00:00,272.935,0.352130194,0.9895,1.3375,0.0,0.0,307.235,306.44,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.4642795173032452,0.0062567214628931715,288.4124991860284,0.7374045930817056,272.5110265789964,0.0061053713180718,0.88
2011-01-12 23:00:00,272.89,0.321007457,0.99,1.183636364,0.0,0.0,306.995,304.105,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.46543044200892986,0.006236675590611806,288.31888714954357,0.7405796487234289,271.9904192988255,0.005847350370774562,0.88
2011-01-13 00:00:00,272.85999999999996,0.288764742,0.9895,1.238,0.0,0.0,306.005,301.21,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.46619591923724296,0.006218105487294861,288.24366158357265,0.7445638371579822,271.34077611541363,0.005539322335907784,0.88
2011-01-13 01:00:00,272.885,0.292944937,0.963,1.447631579,0.0,0.0,305.855,303.175,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.4655581217677483,0.006064080871116978,287.8891140245547,0.7458064137704333,271.7822332324794,0.005746980992275095,0.88
2011-01-13 02:00:00,272.73999999999995,0.267706022,0.932,1.715263158,9.26,9.26,305.09,297.565,2.24,2.24,1.0,590.7558198002691,2.24,0.88,0.46924344113319266,0.005799000264276131,287.0935327981977,0.7468720781190982,270.51613776071304,0.005169634274966957,0.88
2011-01-13 03:00:00,272.69,0.347555641,0.8945,1.885652174,31.76,31.76,306.025,292.68,2.24,2.24,1.0,590.7558198002691,2.24,0.88,0.4705064771388441,0.005542716390078558,286.4127977005095,0.746873394608981,269.3989991566804,0.004704664896094426,0.88
2011-01-13 04:00:00,274.71999999999997,0.5719296,0.7703,0.41,128.335,128.335,307.855,308.175,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.4209739415499015,0.005552387061323013,288.4378252896927,0.7468376053564201,272.89593560166475,0.00630275980836832,0.88
2011-01-13 05:00:00,278.04499999999996,0.357162203,0.57825,0.78,591.41,486.82,311.77,318.88,2.225,2.225,0.823151452,590.7558198002691,2.225,0.88,0.329929495409269,0.005273764869590571,291.03366925385996,0.746798744256061,273.15,0.006436214420643204,0.88
2011-01-13 06:00:00,278.34,0.176505674,0.81435,1.755,633.01,465.985,305.905,320.0,2.23,2.23,0.736141609,590.7558198002691,2.23,0.88,0.3210627289875331,0.007581406363874479,296.9712549364447,0.7467968953095407,273.15,0.006436214420643204,0.88
2011-01-13 07:00:00,276.125,0.325755528,0.8195,3.865,354.815,268.785,309.65,315.33,2.235,2.235,0.757535617,590.7558198002691,2.235,0.88,0.3844229759874309,0.006529581008699549,292.2210552487942,0.7467968953095407,273.15,0.006436214420643204,0.88
2011-01-13 08:00:00,277.965,0.283198141,0.71115,1.26,502.005,361.165,314.6,319.365,2.24,2.24,0.719445025,590.7558198002691,2.24,0.88,0.33231066295240813,0.0064497072002374966,293.83577252001817,0.7467968953095407,273.15,0.006436214420643204,0.88
2011-01-13 09:00:00,279.325,0.352673462,0.65275,1.02,841.68,578.215,293.88,320.275,2.235,2.235,0.686977236,590.7558198002691,2.235,0.88,0.29045191603737325,0.006506699259480858,295.31362285273457,0.7467968953095407,273.15,0.006436214420643204,0.88
2011-01-13 10:00:00,277.745,0.583608592,0.7629,1.57,382.58,277.685,320.275,322.245,2.24,2.24,0.72582205,590.7558198002691,2.24,0.88,0.33880794181774837,0.006813431039707656,294.50946856123926,0.7467968953095407,273.15,0.006436214420643204,0.88
2011-01-13 11:00:00,276.2,1.413063782,0.7654,2.8,227.435,169.965,315.745,314.51,2.24,2.24,0.747312419,590.7558198002691,2.24,0.88,0.3823952844379288,0.006131034771316806,291.31740354460993,0.7467968953095407,273.15,0.006436214420643204,0.88
2011-01-13 12:00:00,277.78999999999996,1.070899804,0.84965,0.99,304.43,215.155,300.81,317.185,2.25,2.25,0.706747035,590.7558198002691,2.25,0.88,0.33748500449470614,0.007612122227943718,296.5065491102026,0.7467894996150124,273.15,0.006436214420643204,0.88
2011-01-13 13:00:00,275.085,1.455871953,0.977,2.225,26.59,19.36,316.765,312.045,2.25,2.25,0.728093268,590.7558198002691,2.25,0.88,0.41173544169882825,0.007228820038969849,292.91339300604267,0.7467923682813037,273.15,0.006436214420643204,0.88
2011-01-13 14:00:00,274.34999999999997,1.281546558,0.986,1.515,5.45,3.86,312.935,309.67,2.26,2.26,0.708256881,590.7558198002691,2.26,0.88,0.4301604226069634,0.006920756901033586,291.4358011561229,0.7467958160549608,273.15,0.006436214420643204,0.88
2011-01-13 15:00:00,274.195,1.02747625,0.9875,1.385,0.18,0.0,311.625,308.87,2.26,2.26,1.0,590.7558198002691,2.26,0.88,0.43395618951231785,0.006854373146341266,291.1205350366813,0.7468503410789779,273.0496652093063,0.006383206261096161,0.88
2011-01-13 16:00:00,274.195,0.767531195,0.988,0.33,0.1,0.0,309.925,309.065,2.26,2.26,1.0,590.7558198002691,2.26,0.88,0.43395618951231785,0.006857843715022957,291.12905669389323,0.7479884140534427,273.0927513650291,0.006405920331743097,0.88
2011-01-13 17:00:00,273.84499999999997,0.630468109,0.989,1.12,0.01,0.0,310.15,308.47,2.26,2.26,1.0,590.7558198002691,2.26,0.88,0.4424146840720945,0.006693628564395522,290.38175392066546,0.7481705365277128,272.9612194652578,0.006336809266714395,0.88
2011-01-13 18:00:00,273.59499999999997,0.510457066,0.9895,0.765,0.0,0.0,308.125,307.925,2.26,2.26,1.0,590.7558198002691,2.26,0.88,0.4483621515122646,0.006577024632651471,289.84943557117936,0.7451186405527939,272.84057359293286,0.006274015847913348,0.88
2011-01-13 19:00:00,273.265,0.438034734,0.9905,1.2625,0.0,0.0,307.4,307.405,2.24,2.24,1.0,590.7558198002691,2.24,0.88,0.45609438733210567,0.006428050710696062,289.15863713125975,0.750005136845566,272.72531254434745,0.006214554963328708,0.88
2011-01-13 20:00:00,273.29499999999996,0.454305966,0.9905,1.155,0.0,0.0,307.405,307.415,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.45539697217990943,0.006442061974416377,289.22260176934185,0.7493822010905521,272.7275304814798,0.006215694292932999,0.88
2011-01-13 21:00:00,273.42499999999995,0.37510732,0.9845,1.074318182,0.0,0.0,306.85,307.56,2.235,2.235,1.0,590.7558198002691,2.235,0.88,0.45236213091726857,0.006463698172224454,289.4036593845265,0.7463335085795304,272.75968449080744,0.00623223283393265,0.88
2011-01-13 22:00:00,273.95,0.334459207,0.9065,1.3375,0.0,0.0,307.12,305.71,2.225,2.225,1.0,590.7558198002691,2.225,0.88,0.4398934100131555,0.006181957626579504,289.22742858839473,0.7522634886584045,272.3485877587611,0.006023772443556479,0.88
2011-01-13 23:00:00,273.63,0.304898305,0.958,1.183636364,0.04,0.0,307.275,301.53,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.4475341913857547,0.0063838015615928145,289.40883895715655,0.7516330912805956,271.41281429283214,0.005572734802381245,0.88
2011-01-14 00:00:00,273.37,0.27427363,0.956,1.238,0.105,0.09,307.085,304.415,2.23,2.23,0.857142857,590.7558198002691,2.23,0.88,0.4536486272316168,0.006251601738898654,288.82791947553636,0.7505948382630843,272.059708538829,0.0058811082144349745,0.88
2011-01-14 01:00:00,273.465,0.27824405,0.9515,1.447631579,0.055,0.055,307.29,305.54,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.4514241642754395,0.006265175491808013,288.95478540306203,0.7540713900258301,272.3107177856811,0.006004892360165138,0.88
2011-01-14 02:00:00,273.83,0.254271702,0.921,1.715263158,10.13,10.13,307.2,303.8,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.44277373452066515,0.00622664781915336,289.21921088235456,0.7544454308571314,271.92219590837465,0.005814284384126416,0.88
2011-01-14 03:00:00,274.715,0.330114219,0.83025,1.655,50.005,50.005,307.775,300.405,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.421099273961244,0.005982365785454852,289.4899800233028,0.7546448183301461,271.15930091684214,0.0054559588357012525,0.88
2011-01-14 04:00:00,276.62,0.543228395,0.7526,2.415,131.27,131.27,309.325,309.275,2.225,2.225,1.0,590.7558198002691,2.225,0.88,0.370892134917272,0.006210316531479512,291.92538590195403,0.7546788645905131,273.1391290451972,0.006430451855098992,0.88
2011-01-14 05:00:00,276.34,0.339238694,0.80925,4.505,532.325,430.4,284.505,314.84,2.23,2.23,0.808528624,590.7558198002691,2.23,0.88,0.37858892246287246,0.006546879215277876,292.4749525135036,0.754697780507062,273.15,0.006436214420643204,0.88
2011-01-14 06:00:00,276.09,0.266108049,0.70005,3.605,524.235,403.96,305.39,314.385,2.22,2.22,0.77057045,590.7558198002691,2.22,0.88,0.38536651427006197,0.005564003786691594,289.81720361401085,0.7546996721508707,273.15,0.006436214420643204,0.88
2011-01-14 07:00:00,277.45,0.309408103,0.6686,3.575,429.09,322.02,306.205,316.32,2.22,2.22,0.750471929,590.7558198002691,2.22,0.88,0.34740410932289867,0.0058490848778138356,291.8573672585372,0.7546996721508707,273.15,0.006436214420643204,0.88
2011-01-14 08:00:00,278.775,0.426962506,0.534,2.955,737.9,525.125,305.395,318.8,2.23,2.23,0.71164792,590.7558198002691,2.23,0.88,0.30773721174199575,0.005124061355152809,291.38734983432704,0.7546996721508707,273.15,0.006436214420643204,0.88
2011-01-14 09:00:00,278.955,0.334975212,0.71175,2.78,674.98,477.74,311.5,322.985,2.245,2.245,0.707783934,590.7558198002691,2.245,0.88,0.30213446200969746,0.006915474330887079,295.94861318134156,0.7546996721508707,273.15,0.006436214420643204,0.88
2011-01-14 10:00:00,277.92499999999995,0.5543213,0.861,1.39,432.245,312.47,317.765,319.98,2.265,2.265,0.722900207,590.7558198002691,2.265,0.88,0.33349753157447126,0.007786964210573327,297.0661224250288,0.7546996721508707,273.15,0.006436214420643204,0.88
2011-01-14 11:00:00,275.82,1.114373925,0.929,1.91,286.945,210.39,318.24,315.59,2.255,2.255,0.733206712,590.7558198002691,2.255,0.88,0.3925874771672173,0.007243487931850482,293.6709743534065,0.7546996721508707,273.15,0.006436214420643204,0.88
2011-01-14 12:00:00,275.185,1.366587631,0.977,4.175,151.76,114.445,318.205,313.96,2.265,2.265,0.754118345,590.7558198002691,2.265,0.88,0.40917337327102143,0.0072806797134918584,293.1386962862715,0.754701375260352,273.15,0.006436214420643204,0.88
2011-01-14 13:00:00,273.91999999999996,1.613264128,0.9865,2.085,26.32,20.65,311.47,309.36,2.265,2.265,0.784574468,590.7558198002691,2.265,0.88,0.44061519068279964,0.006712970924929018,290.502992802194,0.7546986792190361,273.15,0.006436214420643204,0.88
2011-01-14 14:00:00,273.26,1.322659335,0.9905,0.875,2.235,2.23,307.465,307.745,2.26,2.26,0.997762864,590.7558198002691,2.26,0.88,0.4562105165715718,0.0064257181296465205,289.147982553544,0.7546952975589215,272.8006920693721,0.0062533833922638875,0.88
2011-01-14 15:00:00,273.30499999999995,0.9759143,0.9905,1.432083333,0.0,0.0,307.435,307.465,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.4551642565703168,0.006446738411107988,289.2439374872673,0.7545445653318886,272.73861935554794,0.0062213933777939484,0.88
2011-01-14 16:00:00,273.37,0.729014095,0.991,1.206304348,0.0,0.0,307.39,307.39,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.4536486272316168,0.006480478371598919,289.39083283363493,0.7533708565963704,272.72198553718545,0.0062128462734516,0.88
2011-01-14 17:00:00,273.36499999999995,0.598829261,0.992,1.311086957,0.0,0.0,307.35,307.35,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.45376539758116835,0.006484665752580102,289.39621262686404,0.7490988658271462,272.71311292276016,0.006208291553299485,0.88
2011-01-14 18:00:00,273.26,0.484840745,0.992,1.338478261,0.0,0.0,307.325,307.355,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.4562105165715718,0.006435449151549064,289.1719158406914,0.7543147293468849,272.7142220469233,0.006208860751258961,0.88
2011-01-14 19:00:00,273.135,0.401005376,0.9925,1.2625,0.0,0.0,307.345,307.345,2.24,2.24,1.0,590.7558198002691,2.24,0.88,0.4591247351433482,0.00638005234571007,288.9127091541985,0.7752489352567788,272.7120037850644,0.0062077223959223415,0.88
2011-01-14 20:00:00,273.15999999999997,0.415901115,0.993,1.155,0.0,0.0,307.365,307.365,2.24,2.24,1.0,590.7558198002691,2.24,0.88,0.45852671923319505,0.00639532490882944,288.97486893018623,0.7757150272439661,272.71644025465343,0.0062099992689332055,0.88
2011-01-14 21:00:00,273.15999999999997,0.343397544,0.993,1.074318182,0.0,0.0,307.345,307.015,2.235,2.235,1.0,590.7558198002691,2.235,0.88,0.45852671923319505,0.00639532490882944,288.97486893018623,0.7790121124653363,272.638770757269,0.0061702476355887355,0.88
2011-01-14 22:00:00,273.15,0.306185628,0.993,1.3375,0.0,0.0,307.315,307.045,2.24,2.24,1.0,590.7558198002691,2.24,0.88,0.4587355081764516,0.006391160919698702,288.954790000209,0.7853839791268137,272.6454307441014,0.006173647142762541,0.88
2011-01-14 23:00:00,273.09,0.279123663,0.9935,1.183636364,0.19,0.12,307.11,304.6,2.245,2.245,0.631578947,590.7558198002691,2.245,0.88,0.46029021670350606,0.0063628386358527845,288.8260978524431,0.7814241876829142,272.10103335847793,0.005901326167785478,0.88
2011-01-15 00:00:00,273.71,0.251087851,0.908,1.238,0.0,0.0,307.06,304.97,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.44563599627871847,0.006085738330340352,288.75456001624644,0.7706907019492529,272.18362655833835,0.005941924321577164,0.88
2011-01-15 01:00:00,273.48499999999996,0.254722631,0.9245,1.447631579,0.0,0.0,307.005,299.61,2.235,2.235,1.0,590.7558198002691,2.235,0.88,0.45095444275647095,0.006096221779796833,288.5588533312365,0.7664183981829594,270.97972175654,0.005374593333858741,0.88
2011-01-15 02:00:00,274.145,0.23277679,0.8065,1.715263158,7.68,7.68,306.905,303.105,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.43517406728147046,0.005577896608160628,287.9337037101507,0.7657297313987386,271.76654394099666,0.005739480948453823,0.88
2011-01-15 03:00:00,274.41499999999996,0.302207944,0.7581,1.885652174,31.03,31.03,305.335,299.78,2.24,2.24,1.0,590.7558198002691,2.24,0.88,0.42855945030172704,0.005346056669475675,287.62944532714766,0.7655282278232002,271.01815234468523,0.005391912248600263,0.88
2011-01-15 04:00:00,274.965,0.497306469,0.72375,3.2,63.705,63.705,307.77,305.135,2.235,2.235,1.0,590.7558198002691,2.235,0.88,0.4147922658431836,0.005309243730129838,288.0814498233422,0.7655174009864072,272.2204344324406,0.005960098818506882,0.88
2011-01-15 05:00:00,275.84499999999997,0.31056108,0.6996,5.32,200.275,200.275,308.87,311.285,2.235,2.235,1.0,590.7558198002691,2.235,0.88,0.39192314535046496,0.0054645392995022754,289.3312700608429,0.7654534304745081,273.15,0.006436214420643204,0.88
2011-01-15 06:00:00,276.78999999999996,0.243612549,0.6657,3.57,321.48,321.48,310.43,316.215,2.23,2.23,1.0,590.7558198002691,2.23,0.88,0.3661638567738,0.005559537884932313,290.4965271477258,0.7654534304745081,273.15,0.006436214420643204,0.88
2011-01-15 07:00:00,277.185,0.283252224,0.6032,3.155,511.725,387.69,301.745,316.24,2.23,2.23,0.757613953,590.7558198002691,2.23,0.88,0.3550141477826938,0.005179653923475522,289.9538788344901,0.7654373045910811,273.15,0.006436214420643204,0.88
2011-01-15 08:00:00,279.29499999999996,0.246247559,0.53195,1.845,598.005,427.515,302.22,320.66,2.23,2.23,0.714902049,590.7558198002691,2.23,0.88,0.29140752966785444,0.005291567411577958,292.3111354767281,0.765430035507401,273.15,0.006436214420643204,0.88
2011-01-15 09:00:00,278.03,0.486758749,0.61,3.17,497.695,359.585,310.94,319.28,2.24,2.24,0.722500728,590.7558198002691,2.24,0.88,0.3303767202718263,0.005557508531051799,291.71449940434206,0.7654315432764558,273.15,0.006436214420643204,0.88
2011-01-15 10:00:00,278.69,0.507461632,0.6514,1.195,470.13,329.675,303.085,319.65,2.245,2.245,0.70124221,590.7558198002691,2.245,0.88,0.3103647940346663,0.006213809811592534,293.97221669375017,0.7654315432764558,273.15,0.006436214420643204,0.88
2011-01-15 11:00:00,278.405,0.77407644,0.8599,2.085,691.96,488.515,292.11,322.665,2.255,2.255,0.70598734,590.7558198002691,2.255,0.88,0.319090666257833,0.008041779660208123,298.15889817170455,0.7654315432764558,273.15,0.006436214420643204,0.88
2011-01-15 12:00:00,278.525,0.931172998,0.78175,1.215,440.995,320.85,307.89,321.205,2.26,2.26,0.727559269,590.7558198002691,2.26,0.88,0.3154323706389833,0.0073722167928198246,296.641938133679,0.7654380824675734,273.15,0.006436214420643204,0.88
2011-01-15 13:00:00,275.815,1.16306053,0.966,1.905,49.325,35.605,310.69,313.83,2.265,2.265,0.721844906,590.7558198002691,2.265,0.88,0.3927202393016874,0.007529303252420946,294.3660925280841,0.7654380824675734,273.15,0.006436214420643204,0.88
2011-01-15 14:00:00,275.05499999999995,1.0326918,0.9835,2.73,4.61,3.265,315.925,311.24,2.27,2.27,0.70824295,590.7558198002691,2.27,0.88,0.4125014496596139,0.0072613164758920665,292.9636110442287,0.7654450181010367,273.15,0.006436214420643204,0.88
2011-01-15 15:00:00,274.44,0.814609265,0.987,1.72,0.055,0.0,313.495,309.88,2.27,2.27,1.0,590.7558198002691,2.27,0.88,0.4279422382042592,0.006972762016130168,291.6518635245484,0.7668101826160725,273.15,0.006436214420643204,0.88
2011-01-15 16:00:00,274.41999999999996,0.608561916,0.9885,0.885,0.325,0.0,313.19,310.015,2.275,2.275,1.0,590.7558198002691,2.275,0.88,0.42843607256081534,0.006973324471822704,291.6335977017133,0.7639204020749573,273.15,0.006436214420643204,0.88
2011-01-15 17:00:00,274.145,0.548207103,0.9895,1.67,0.0,0.0,311.755,309.55,2.275,2.275,1.0,590.7558198002691,2.275,0.88,0.43517406728147046,0.006843556966862917,291.04484656703016,0.7590528986188105,273.15,0.006436214420643204,0.88
2011-01-15 18:00:00,273.84999999999997,0.44385463,0.991,0.89,0.095,0.01,310.47,308.9,2.27,2.27,0.105263158,590.7558198002691,2.27,0.88,0.44229493783351487,0.006709587811572029,290.4258788136873,0.7462247359076887,273.0562951762939,0.006386696651865299,0.88
2011-01-15 19:00:00,273.75,0.600038178,0.992,0.72,0.05,0.01,309.985,308.7,2.28,2.28,0.2,590.7558198002691,2.28,0.88,0.4446839090570016,0.006667994900166684,290.2253882387998,0.7264507472448192,273.01208627090665,0.006363455381915819,0.88
2011-01-15 20:00:00,273.71999999999997,0.622327187,0.992,1.255,0.025,0.025,309.33,308.495,2.28,2.28,1.0,590.7558198002691,2.28,0.88,0.4453981616191169,0.006653546207714726,290.1603927724532,0.7217731308612836,272.9667498434963,0.0063397013738931375,0.88
2011-01-15 21:00:00,273.465,0.513837591,0.9925,1.09,0.0,0.0,306.79,308.185,2.275,2.275,1.0,590.7558198002691,2.275,0.88,0.4514241642754395,0.006535141014839152,289.6186530713189,0.7191493314185073,272.89814938129444,0.006303911692733546,0.88
2011-01-15 22:00:00,274.46999999999997,0.458156117,0.9445,3.55,0.0,0.0,305.015,309.235,2.27,2.27,1.0,590.7558198002691,2.27,0.88,0.427200515573138,0.006686921055821542,290.9796457374519,0.7089217476152527,273.1302970226466,0.006425773563227916,0.88
2011-01-15 23:00:00,273.71,0.417662366,0.9865,0.93,0.0,0.0,307.97,308.24,2.275,2.275,1.0,590.7558198002691,2.275,0.88,0.44563599627871847,0.006611873197005238,290.04815002765395,0.7084359002655292,272.9103242063429,0.006310249982961395,0.88
2011-01-16 00:00:00,273.47499999999997,0.375711413,0.9895,0.47,0.0,0.0,306.38,307.46,2.28,2.28,1.0,590.7558198002691,2.28,0.88,0.451189365085932,0.00652011050981424,289.5915326464778,0.7060995236330063,272.7375105290043,0.00622082328651157,0.88
2011-01-16 01:00:00,273.37,0.38115026,0.9915,0.325,0.115,0.115,306.675,307.395,2.27,2.27,1.0,590.7558198002691,2.27,0.88,0.4536486272316168,0.006483748037780352,289.3988729312881,0.7043617405540413,272.72309455310176,0.006213415796142738,0.88
2011-01-16 02:00:00,274.04499999999996,0.348311941,0.943,1.795,37.825,36.105,301.975,308.225,2.285,2.285,0.954527429,590.7558198002691,2.285,0.88,0.4376002685537085,0.00647510413087646,290.0414564215429,0.7044150599286573,272.90700396110435,0.006308520867159078,0.88
2011-01-16 03:00:00,274.91999999999996,0.452204172,0.836,2.765,199.4,148.325,283.295,310.155,2.275,2.275,0.74385657,590.7558198002691,2.275,0.88,0.41593363100873226,0.006112954100695687,290.01270901322255,0.7044741410694251,273.15,0.006436214420643204,0.88
2011-01-16 04:00:00,275.41499999999996,0.744136825,0.8105,4.495,233.11,172.395,298.775,311.82,2.27,2.27,0.739543563,590.7558198002691,2.27,0.88,0.40322945821685363,0.006139897963690822,290.5662328157913,0.7044837368725412,273.15,0.006436214420643204,0.88
2011-01-16 05:00:00,275.75,0.464703257,0.7526,4.24,342.105,251.5,300.2,313.53,2.27,2.27,0.735154412,590.7558198002691,2.27,0.88,0.3944429905164464,0.005838947519385697,290.15724095994005,0.7045404446822159,273.15,0.006436214420643204,0.88
2011-01-16 06:00:00,276.65999999999997,0.364525861,0.72335,3.51,371.795,271.045,307.035,315.07,2.265,2.265,0.729017335,590.7558198002691,2.265,0.88,0.36978337314002524,0.005985834191943837,291.4142759833238,0.7045404446822159,273.15,0.006436214420643204,0.88
2011-01-16 07:00:00,277.60499999999996,0.423840074,0.70525,3.16,350.05,250.185,307.39,315.78,2.27,2.27,0.714712184,590.7558198002691,2.27,0.88,0.3429039621886427,0.006237117019154874,292.9608685058781,0.7045545456909714,273.15,0.006436214420643204,0.88
2011-01-16 08:00:00,278.39,0.584870979,0.6107,2.765,509.15,352.365,310.25,318.545,2.27,2.27,0.692065207,590.7558198002691,2.27,0.88,0.3195463497345578,0.005705302089311989,292.431662068124,0.7045607942843626,273.15,0.006436214420643204,0.88
2011-01-16 09:00:00,279.965,0.458862962,0.5381,2.765,828.71,551.305,309.99,324.08,2.27,2.27,0.665256845,590.7558198002691,2.27,0.88,0.26970736009366025,0.005605730368168175,293.7412246453256,0.704558964857876,273.15,0.006436214420643204,0.88
2011-01-16 10:00:00,279.21,0.759332346,0.6238,2.78,380.49,263.97,317.915,321.06,2.28,2.28,0.693763305,590.7558198002691,2.28,0.88,0.2941070372711957,0.006168886246034213,294.37446655679213,0.704558964857876,273.15,0.006436214420643204,0.88
2011-01-16 11:00:00,279.92499999999995,1.158277281,0.7874,1.485,595.06,409.72,314.975,322.88,2.29,2.29,0.68853561,590.7558198002691,2.29,0.88,0.27102414513827966,0.008180320197191247,299.9867066723863,0.704558964857876,273.15,0.006436214420643204,0.88
2011-01-16 12:00:00,276.63,1.39334628,0.9655,2.155,153.54,110.83,325.455,317.385,2.3,2.3,0.721831445,590.7558198002691,2.3,0.88,0.370615161635402,0.007972756611214557,296.2503604954503,0.704558964857876,273.15,0.006436214420643204,0.88
2011-01-16 13:00:00,274.895,1.924144101,0.984,3.645,34.545,25.41,316.615,311.97,2.305,2.305,0.73556231,590.7558198002691,2.305,0.88,0.4165665613180547,0.007182280865423759,292.6127330181915,0.704558964857876,273.15,0.006436214420643204,0.88
2011-01-16 14:00:00,273.14,1.811833708,0.9905,1.33,1.425,1.26,307.43,307.525,2.31,2.31,0.884210526,590.7558198002691,2.31,0.88,0.4589950335931362,0.006369819687859989,288.892454804673,0.7045505492042142,272.75192421933104,0.006228237642806189,0.88
2011-01-16 15:00:00,273.17499999999995,1.336847953,0.992,1.432083333,0.0,0.0,307.545,307.545,2.28,2.28,1.0,590.7558198002691,2.28,0.88,0.45818006259166844,0.006395850091032882,288.9909146351695,0.7026250349538609,272.7563587412809,0.0062305203652015554,0.88
2011-01-16 16:00:00,273.16999999999996,0.998633795,0.9925,1.206304348,0.0,0.0,307.39,307.39,2.264166667,2.264166667,1.0,590.7558198002691,2.264166667,0.88,0.45829564510135185,0.0063967500237332876,288.9882103913473,0.7029959760988871,272.72198553718545,0.0062128462734516,0.88
2011-01-16 17:00:00,273.28499999999997,0.8203012,0.9925,0.75,0.0,0.0,307.26,307.695,2.255,2.255,1.0,590.7558198002691,2.255,0.88,0.4556295658009314,0.006450386807131473,289.23324062442134,0.7071757249522486,272.7896107636404,0.006247661529260612,0.88
2011-01-16 18:00:00,273.47999999999996,0.664154995,0.991,0.455,0.0,0.0,307.1,307.67,2.255,2.255,1.0,590.7558198002691,2.255,0.88,0.45107191931770846,0.0065323607119296585,289.62656683764135,0.7163410019122434,272.78406960432187,0.006244802124949986,0.88
2011-01-16 19:00:00,273.325,0.0,0.992,0.51,0.0,0.0,307.385,306.945,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.45469845913040274,0.006465877349968485,289.31067384035276,0.7260720054928618,272.6232288896676,0.006162321114053928,0.88
2011-01-16 20:00:00,273.515,0.0,0.9805,1.075,0.0,0.0,307.04,304.94,2.255,2.255,1.0,590.7558198002691,2.255,0.88,0.4502489362861211,0.006479557371034528,289.53116324729734,0.7314739022232966,272.1769326130073,0.005938624506142394,0.88
2011-01-16 21:00:00,273.73499999999996,0.0,0.963,0.23,0.0,0.0,307.075,296.94,2.255,2.255,1.0,590.7558198002691,2.255,0.88,0.4450411757582357,0.006466047074912009,289.7143106873107,0.730183641635645,270.3739789732692,0.005108226019670574,0.88
2011-01-16 22:00:00,273.65999999999997,0.0,0.946,0.505,0.0,0.0,306.11,295.01,2.255,2.255,1.0,590.7558198002691,2.255,0.88,0.44682330103498813,0.006317536838186686,289.2754188571204,0.7376472037237345,269.9335714065936,0.0049221801613969,0.88
2011-01-16 23:00:00,273.77,0.0,0.9355,0.475,0.0,0.0,304.315,294.83,2.255,2.255,1.0,590.7558198002691,2.255,0.88,0.44420711621399833,0.006297313355819071,289.3339211061934,0.7430815835427405,269.89238707043734,0.004905102054293554,0.88
2011-01-17 00:00:00,274.03,0.0,0.9435,0.635,0.0,0.0,305.12,296.585,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.4379631031275796,0.006471531866172985,290.01792539839397,0.7565532323641175,270.2931328226667,0.005073600296623657,0.88
2011-01-17 01:00:00,274.47499999999997,0.0,0.8865,0.865,0.0,0.0,305.935,299.085,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.4270767817329396,0.006278545443874859,289.9815117070218,0.7589997272360712,270.86093572461414,0.0053213819265188,0.88
2011-01-17 02:00:00,274.83,0.0,0.8218,2.47,5.9,5.9,306.81,295.345,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.41820830651141566,0.005970503997466352,289.574090659473,0.7594545134455808,270.0101698818895,0.004954087877482487,0.88
2011-01-17 03:00:00,275.91999999999996,0.0,0.7588,2.51,32.435,32.435,307.84,306.915,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.3899249291928819,0.005958614787647632,290.6185242212252,0.7593795781758406,272.61656727549774,0.006158926458864943,0.88
2011-01-17 04:00:00,276.155,0.0,0.75305,3.955,80.555,80.555,308.67,312.15,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.38361285339735623,0.006012899212835376,290.983232251607,0.7593773329686819,273.15,0.006436214420643204,0.88
2011-01-17 05:00:00,276.275,0.0,0.73705,4.8,141.78,141.78,308.985,313.135,2.25,2.25,1.0,590.7558198002691,2.25,0.88,0.3803596265484428,0.005935397751820902,290.9112621586638,0.7593773329686819,273.15,0.006436214420643204,0.88
