date,t,pr,rh,u,sin,sout,lin,lout,Rnet W m-2,Ameas - ,p,zu,zt,rho,q,teq,ts,qs,zq
2013-01-31,273.48779166795833,0.326812543125,0.8860437488333334,1.711928991,174.80083282083334,134.86000132875,315.95833396666666,,33.882499578916665,0.8976039760833333,566.7044366295047,2.5,2.5,0.41963376189069906,0.006034318661457736,288.40748281024986,,,2.5
2013-02-01,273.862124997375,0.408439258625,0.8943395845833333,1.6799374988333333,198.87791800208333,154.34520857083334,323.5666650125,,36.013958245958335,0.9162200983750001,566.7044366295047,2.5,2.5,0.4096076222403043,0.006230923356887206,289.2608048983179,,,2.5
2013-02-02,274.27887500591663,0.04898612962499999,0.8411645825833333,1.6885874990833332,233.69645865541668,179.01771013375,323.0270849875,,43.432916879083336,0.902068405625,566.7044366295047,2.5,2.5,0.39937245307143243,0.006011891850731463,289.1331234597382,,,2.5
2013-02-03,274.40445833999996,0.09151698341666668,0.7971208332916667,2.1796250045,112.58312501458333,88.14791661416666,313.98333230833333,,10.491458485416667,0.9060854655416667,566.7044366295047,2.5,2.5,0.3972630392817136,0.0058361179304645345,288.8239741375114,,,2.5
2013-02-04,273.22524999225,0.19791870216666665,0.9313125007083333,3.7243541652916665,197.66270907541664,164.06000097833333,324.9166666666667,,32.108958421666664,0.9189837817916667,566.7044366295047,2.5,2.5,0.4268124506720756,0.006252049035445466,288.68579459598186,,,2.5
2013-02-05,273.27795833766663,0.11937619783333335,0.900737498625,3.0107708240833335,216.65125167833332,168.05333315333334,324.283332175,,45.46041667666666,0.8919042919166666,566.7044366295047,2.5,2.5,0.42533190665623916,0.0060640822549372616,288.27516996832424,,,2.5
2013-02-06,273.33652084558327,0.012062737958333333,0.9050166637916667,2.4067708316666665,168.62187377583334,131.39562484083334,316.1270847458333,,24.353333361500002,0.9086302250416667,566.7044366295047,2.5,2.5,0.42363657030967894,0.0061107589489683275,288.4467589531559,,,2.5
2013-02-07,273.64131249562496,0.259170008375,0.926029165625,1.241708330125,128.00229143666667,101.8264589725,331.89791551666667,,29.173750319583334,0.9341573001666666,566.7044366295047,2.5,2.5,0.41622488402759106,0.006393280092981773,289.44257206185983,,,2.5
2013-02-08,273.3323958313333,0.4408127595833333,0.9213229131666667,1.7830833437916667,194.90624944083334,150.27458242541667,326.9666639875,,43.954583041250004,0.9146783469583334,566.7044366295047,2.5,2.5,0.42380359757488856,0.006199794906177432,288.66270615337413,,,2.5
2013-02-09,273.03960416266665,0.5206886429166667,0.9274166630833333,2.003270836,166.23937634458335,135.58895829875,325.45000139999996,,30.879583096791666,0.9156344755833333,566.7044366295047,2.5,2.5,0.43115934232022846,0.006122607120406023,288.18417314444656,,,2.5
2013-02-10,272.99143750916664,0.005120384625000001,0.9142812490833334,1.7867291609166667,173.49041648875001,135.04249882208333,326.80416679166666,,38.322916388875,0.9168981304583333,566.7044366295047,2.5,2.5,0.4320437797312769,0.005986736530841168,287.80264082878836,,,2.5
2013-02-11,273.3314166750833,0.05952980020833334,0.9056312546249999,1.81237498175,149.6627081375,120.51645874583333,328.4833323166667,,28.087916719749998,0.9206671550833333,566.7044366295047,2.5,2.5,0.4237429072948918,0.006097626733324438,288.4101113507541,,,2.5
2013-02-12,273.00652082166664,0.006433967291666666,0.8919854179583333,1.3678541761666667,222.72520657791668,169.29166733666668,317.29583295833334,,42.89812494933333,0.9050810095,566.7044366295047,2.5,2.5,0.4299946648186888,0.005785643259572772,287.3215610244484,,,2.5
2013-02-13,272.76489583362496,0.1388196635,0.8374729180416667,1.8704374947916669,225.44145942,167.83999943375,319.2937494916667,,54.280625219583335,0.8980443279583333,566.7044366295047,2.5,2.5,0.43658721905039277,0.005374791990751841,286.069959696908,,,2.5
2013-02-14,272.82516666099997,0.109977159125,0.9047937472083333,2.0412176411250003,149.05520963708332,120.18104132125,319.42083104166664,,23.68249998504167,0.939046457375,566.7044366295047,2.5,2.5,0.4362573637359625,0.005868185201168579,287.3467744646418,,,2.5
2013-02-15,272.9112291683333,0.8158094018333334,0.9143145879583333,2.3321739710833334,192.69062582499998,159.35958329125,324.76041921666666,,31.80604145508333,0.930137162625,566.7044366295047,2.5,2.5,0.43424984289990826,0.0059584735086225206,287.65398419720435,,,2.5
2013-02-16,273.34716667525,0.000610366875,0.8785208368333333,1.86270834625,173.60187570583332,131.03062508666667,320.08750088333335,,33.23791653041666,0.8873719381249999,566.7044366295047,2.5,2.5,0.42293660139641737,0.005892574042344101,287.9207382024269,,,2.5
2013-02-17,273.6500000010833,0.0,0.8736750046666667,2.0711041435,258.97520693166666,185.3750008758333,316.88333320833334,,58.056458962875006,0.8670513787499999,566.7044366295047,2.5,2.5,0.41555586179260556,0.006003583891948566,288.49290278792154,,,2.5
2013-02-18,273.240416675875,0.20108317570833334,0.8599458337083333,1.9997916712083335,189.49999960166667,137.82812408583334,307.46666589583333,,29.982291518249998,0.8870333057500001,566.7044366295047,2.5,2.5,0.42513357963173243,0.005705833218978826,287.35629072709577,,,2.5
2013-02-19,272.8683958248333,0.22798345104166665,0.9055833339583333,3.127916661375,208.54437454749998,161.58520667208333,321.89791679166666,,39.08624981070833,0.9016983613749999,566.7044366295047,2.5,2.5,0.4352342506971749,0.005880855002029325,287.4207082822479,,,2.5
2013-02-20,273.2567708348333,0.4196477954583333,0.8795250002916667,1.9117500086666668,141.11854219583333,116.27562395166666,314.75624975,,14.288749981333332,0.9386034462083334,566.7044366295047,2.5,2.5,0.4257227471598841,0.005905748463477255,287.86386281903,,,2.5
2013-02-21,273.59812499429165,0.125680788375,0.8577166668333334,2.193479170458333,176.19249947749998,136.52687362858333,323.32499885416667,,39.78437503820833,0.9080991942083333,566.7044366295047,2.5,2.5,0.4147168647411288,0.00581421847172894,287.97404342397243,,,2.5
2013-02-22,272.9671874944583,0.050075961333333335,0.9244583336250001,2.957687512125,200.12645709416665,162.19333362041667,326.52500025833336,,33.964375029208334,0.90893414225,566.7044366295047,2.5,2.5,0.4330117406458967,0.006084785193716579,288.02041790397516,,,2.5
2013-02-23,273.73852083504164,0.20287165054166667,0.8815749898749999,2.1541249975,203.27833322791665,153.06229224083333,326.1354185791667,,46.953541952125,0.898700993375,566.7044366295047,2.5,2.5,0.4136920461950499,0.006137245991938459,288.90842198518175,,,2.5
2013-02-24,274.6055416714583,0.005382187708333334,0.8451250021666666,2.34391667575,244.2097938575,171.69708530541666,315.0791664125,,56.76687483008333,0.8677281858333333,566.7044366295047,2.5,2.5,0.3911160838065153,0.006251206958892708,290.0411708840107,,,2.5
2013-02-25,274.895041661375,0.0,0.7837083290833333,2.146291666958333,156.13395817875002,120.06000062125001,292.76666577500004,,1.0510417533750005,0.8872677263750001,566.7044366295047,2.5,2.5,0.38456793527071603,0.00592083950690931,289.5151008027933,,,2.5
2013-02-26,274.0259791745833,0.49405624679166665,0.7450062441249999,2.8841875083333335,216.55645668791666,152.54916699916666,282.768750825,,25.965624946000002,0.8665479304583333,566.7044366295047,2.5,2.5,0.4067071642998943,0.00533795882653484,287.2229566448373,,,2.5
2013-02-27,273.3264166665833,0.15727526483333334,0.9053937499583333,2.2030624970833332,203.06229193708336,149.8893736575,313.9500001208333,,40.504166457625,0.8992728227083333,566.7044366295047,2.5,2.5,0.4236441049074411,0.006091915381533054,288.3911125966038,,,2.5
2013-02-28,274.27397915241664,0.25297805808333335,0.8873708375833332,1.5598262197916668,160.42812603666667,129.8760405975,323.7229175625,,25.839583182,0.92797064075,566.7044366295047,2.5,2.5,0.39882856629922364,0.006381920099032069,290.0364857912072,,,2.5
2013-03-01,274.13550000662497,0.00026180325,0.880916667,2.3392083316666668,234.66646074791666,170.72979203708334,312.718751275,,46.75541676329166,0.8710907524583332,566.7044366295047,2.5,2.5,0.40350000768081173,0.006290503905917808,289.67592243851,,,2.5
2013-03-02,274.4530416865833,0.0,0.857612493,2.1150416594583334,193.18791556125004,137.63104101166667,328.98749860416666,,54.729790986875,0.874321616625,566.7044366295047,2.5,2.5,0.3951714766486245,0.0062622338030249745,289.9193174704869,,,2.5
2013-03-03,274.05112499654166,0.0,0.8542041652083333,2.9624374955416664,165.5722899875,133.98103976708333,305.26250012916665,324.6166668,12.237083131666665,0.9106029318333334,566.7044366295047,2.5,2.5,0.4064554601359553,0.006105878690869604,289.1397889252589,273.15,0.006709372435993794,2.5
2013-03-04,274.3806875020833,0.0,0.8277291672499999,2.264999990666667,218.6862503691667,157.39687394416669,300.5458348625,,36.041458456,0.8716378426250001,566.7044366295047,2.5,2.5,0.3977361712587355,0.006032063213418203,289.2828218035454,,,2.5
2013-03-05,274.0051874977083,0.0,0.8446916723333334,2.770791688375,231.31687343208333,162.57124917083334,295.6812512083333,,38.0477086925,0.860867887875,566.7044366295047,2.5,2.5,0.40720881329973185,0.005994587162264271,288.8199367300388,,,2.5
2013-03-06,273.94318749254165,0.0,0.7880749987916666,2.1806666664583334,221.93666649041666,147.82104130458333,281.44375134166665,,32.588541959625,0.844269110625,566.7044366295047,2.5,2.5,0.4076696380620033,0.005579373199858884,287.7340682037364,,,2.5
2013-03-07,273.7629791742916,0.31492826687500003,0.8578458277916666,1.7723333404166668,112.89895768999999,101.59812358666666,313.3541679375,,2.9154166542083337,0.9700686747916666,566.7044366295047,2.5,2.5,0.41311398552578,0.005981765101667318,288.55012973651804,,,2.5
2013-03-08,273.3098958275833,0.0,0.8211479202916667,2.71431250125,241.07229129583334,188.43187654375,302.77708371666665,,33.590416179875,0.8997263772083334,566.7044366295047,2.5,2.5,0.4237351917646353,0.0055456844329091455,287.0275071106943,,,2.5
2013-03-09,273.31210415099997,0.128156036875,0.8176249965000001,2.368166670125,211.61604277749998,156.5735410875,301.8520838375,,34.150833077166666,0.8889216872083333,566.7044366295047,2.5,2.5,0.42372010441517344,0.005518133873913059,286.9614801039092,,,2.5
2013-03-10,274.0733750037917,0.6292042390416667,0.8900083382916667,2.334916659625,194.11333359,145.47645952291666,326.9145838458333,,47.5660413255,0.8810396387083334,566.7044366295047,2.5,2.5,0.40553541134489896,0.006353487645442073,289.77015657709416,,,2.5
2013-03-11,273.996437507625,0.168462043,0.89218541775,1.717166659625,195.51416600120834,141.60562382333333,319.8208351166667,,43.477291462833335,0.8727333785833333,566.7044366295047,2.5,2.5,0.4069912356915623,0.006306425751046225,289.5779679304996,,,2.5
2013-03-12,273.66479166762497,0.48794259208333335,0.915681254,1.759750001125,170.27270909,120.8743747875,319.58333269999997,,41.19416696925,0.9014628836249999,566.7044366295047,2.5,2.5,0.4153577309404673,0.006325225039706279,289.29828072511845,,,2.5
2013-03-13,273.5919375005833,0.7325026333750001,0.8718083309166667,1.3345885051666666,135.94895760416668,107.55062540624999,322.42291513333333,,27.890000127208335,0.9386511214583333,566.7044366295047,2.5,2.5,0.41621766588295867,0.0059745516077717884,288.3619327710195,,,2.5
2013-03-14,273.4620833277916,0.27586254420833334,0.891427079875,2.3271666541666667,166.63270946083333,129.42604188041665,321.3874982125,,31.806666468375,0.9156276640000001,566.7044366295047,2.5,2.5,0.4208056708816789,0.006081795494129928,288.5001875779929,,,2.5
2013-03-15,273.7735833262083,0.310786351375,0.9032000065416667,1.8533753199999998,120.523126285,100.69354145333334,321.86458524166665,,13.390000120041668,0.93906300625,566.7044366295047,2.5,2.5,0.41257765666683177,0.006253314718981959,289.2293121817461,,,2.5
2013-03-16,273.5220624944166,0.179996635875,0.9041020807083333,2.386000016125,188.57083228708333,140.27250027916668,315.7500000041667,,36.567083438625,0.8796532948333334,566.7044366295047,2.5,2.5,0.41929296081323625,0.006189348720140347,288.8238570141546,,,2.5
2013-03-17,273.67318749891666,0.294051766375,0.904395831375,2.541937512625,185.04770764083332,134.87333358208335,319.539584475,,42.176458750708335,0.8845914235833333,566.7044366295047,2.5,2.5,0.4155643246432739,0.006254578011061793,289.1329794992738,,,2.5
2013-03-18,274.0442708379583,0.006326951875,0.906387496875,1.2994587440833334,99.062292415,78.83479205541666,322.8729159,,17.7941665275,0.9469358538333333,566.7044366295047,2.5,2.5,0.4048693795674303,0.006422787792304631,289.91145071395437,,,2.5
2013-03-19,273.94895835075,0.048528594625000004,0.7874645853333333,1.8655833260416665,204.85020749083333,146.17375159041669,306.34999846666665,,48.35562544933333,0.8948876625,566.7044366295047,2.5,2.5,0.4073244895292154,0.005560191361683865,287.6928723228023,,,2.5
2013-03-20,274.91285414916666,0.0,0.6928187490000001,1.6616458222916668,229.81166689124998,159.78104140416667,282.43958409166663,,28.091040933541667,0.86362505725,566.7044366295047,2.5,2.5,0.38218887934158846,0.0051578552106090825,287.65604070262253,,,2.5
2013-03-21,274.201416667875,0.0,0.6482979210833334,2.2904791584583335,198.773750145,133.42458411750002,269.6437502041667,,14.115832918166667,0.8463054534583333,566.7044366295047,2.5,2.5,0.40130361691096134,0.004704152341749626,285.83238404521063,,,2.5
2013-03-22,274.068875,0.05984422491666666,0.6617999998333334,3.478499998708333,164.92687491249998,118.64104227916665,280.32708422499996,,5.721250057541666,0.86630593975,566.7044366295047,2.5,2.5,0.40517040120532877,0.004736319380485449,285.78246125759506,,,2.5
2013-03-23,273.66756249012496,0.506660095375,0.8119958337500001,2.180708315875,123.38750080333334,87.56791671083334,293.8583323208333,,6.390416532041667,0.8737288578333334,566.7044366295047,2.5,2.5,0.41498256501995395,0.0055632054176052576,287.42703604244394,,,2.5
2013-03-24,274.22962499837496,0.08681340525000002,0.7253624974166666,1.9161041609166667,239.60937519541665,162.62874917291666,272.2250000625,,26.324374515166667,0.8505184374166667,566.7044366295047,2.5,2.5,0.3997590608517219,0.005086422786025938,286.8077031770127,,,2.5
2013-03-25,272.9183958285833,0.0002802112083333333,0.8156833362916666,2.1551249908333334,161.06979219083334,113.41520941583333,276.29583230833333,,6.585833716500001,0.8686591051666667,566.7044366295047,2.5,2.5,0.4331675269874367,0.0053344048915717444,286.1209475731548,,,2.5
2013-03-26,273.1487499880833,0.0,0.8427187482083333,2.151979188125,150.84979192625,102.89666656541668,286.5958337875,,15.62395853725,0.8784725125,566.7044366295047,2.5,2.5,0.42780293626121346,0.005589436550018011,286.97877892826506,,,2.5
2013-03-27,273.05060415087496,0.057363667624999996,0.8971479185833333,1.5240624944583334,204.91104360083332,151.17646007083331,312.6854152583333,,43.32416662033333,0.8827214232083334,566.7044366295047,2.5,2.5,0.42995776465918634,0.0058622425459495635,287.55436607927027,,,2.5
2013-03-28,272.841874995375,0.0015633640416666667,0.8968041690416667,1.855187503,171.51520764833333,130.15270948558333,318.102085125,,35.197916527958334,0.888434039,566.7044366295047,2.5,2.5,0.4358626748861491,0.005805779120589914,287.20971527481595,,,2.5
2013-03-29,273.956458334625,0.0,0.8876937509166667,1.106499994375,207.78750046083334,156.35499934499998,323.7687505041667,,46.93874937566667,0.9069666023333333,566.7044366295047,2.5,2.5,0.4049355887898278,0.006197047443332076,289.26824656413345,,,2.5
2013-03-30,274.0264374957083,0.03322416375,0.8532916657083334,1.6947499935833334,179.42479129583333,128.15333525412498,320.333333975,,44.15479141220833,0.8861305749166667,566.7044366295047,2.5,2.5,0.4059886128505079,0.00605120013412654,288.97971546603645,,,2.5
2013-03-31,274.1328958248333,0.07889552620833333,0.804579168125,2.160499999958333,206.54708345708332,141.7939576375,290.3791669208333,,27.609375834208333,0.8536888075000001,566.7044366295047,2.5,2.5,0.4035505593623104,0.005740942777025047,288.32151406385174,,,2.5
2013-04-01,274.0736666710416,0.215984129375,0.7791854174583334,2.5187291564166667,219.05291688941668,141.32187495454167,273.0020834708333,,24.42062487875,0.8401153577916666,566.7044366295047,2.5,2.5,0.4045221162076385,0.0055487416285720445,287.7888777722541,,,2.5
2013-04-02,273.696791668625,0.106657958,0.8657791599166668,2.0072500066666668,171.81312545216667,113.96145646891667,305.745833075,,34.230833102958336,0.8444097884583334,566.7044366295047,2.5,2.5,0.41430766487729004,0.005974496738238715,288.46776069632705,,,2.5
2013-04-03,273.37335417262494,0.008859241541666667,0.8251729185416666,2.2192291561666666,164.81833334841667,108.93229046879166,294.8583361416667,,25.594374437833334,0.8636709799583334,566.7044366295047,2.5,2.5,0.42241746434067085,0.0055802889739495235,287.17731142964743,,,2.5
2013-04-04,273.1260625089166,0.3515070384166667,0.9077895864166666,1.5597083289583333,112.6322917175,89.50916636583334,322.16458255833334,,21.512708562333334,0.9248697745833333,566.7044366295047,2.5,2.5,0.42907092187122103,0.006034062097615989,288.0522857457344,,,2.5
2013-04-05,273.3327916645416,0.22617291604166667,0.8020729199583334,2.225187504125,181.77375002583335,137.58250030166667,296.84374905,,19.266250124166664,0.8937981375,566.7044366295047,2.5,2.5,0.4228519821641632,0.005350579576353938,286.5718213776424,,,2.5
2013-04-06,273.1242708505417,0.24480993595833334,0.8096937480833333,1.90549999975,182.73270892833332,131.82249979041669,299.9812501208333,,25.795624832749997,0.8731983376666667,566.7044366295047,2.5,2.5,0.4287140864724517,0.00536394718072982,286.3973541953614,,,2.5
2013-04-07,272.82149999766665,0.30077320104166666,0.8624604193750001,2.0262500022916665,152.81416734125,111.81916685750001,310.0729166583333,,31.561666539166666,0.8889048910833334,566.7044366295047,2.5,2.5,0.43614455367170896,0.005606842664991742,286.69771909324413,,,2.5
2013-04-08,274.1069791695833,0.21057073091666667,0.8295999972083333,1.9025624937083334,150.87083264529167,112.72104160200001,313.52083525,,26.649791466750003,0.88714479775,566.7044366295047,2.5,2.5,0.40332469688277645,0.005829443121583462,288.515930880932,,,2.5
2013-04-09,273.9924166756667,0.17896972741666664,0.8202374974583333,1.8127708435416665,167.28687584375,121.93562481833334,302.8645833333333,,21.411666629875,0.8919897746666666,566.7044366295047,2.5,2.5,0.40710524661086,0.005745904111794539,288.19682291924784,,,2.5
2013-04-10,274.07875001316665,0.0,0.6882708342916667,1.9717708341250002,198.49916776208332,131.68833199666668,266.3416668541667,,16.483749827916665,0.8458559423750001,566.7044366295047,2.5,2.5,0.4038494859018322,0.004952077246109903,286.3219315510907,,,2.5
