date,t,rh,t2,rh2,u,wd,sin,sout,lin,lout,sr50,tiltx,tilty,p,zu,zt2,zt,zq,rho,q,teq,ts,qs
2017-08-08,275.40366666666665,0.9408416666666667,2.4874375,94.37479166666667,0.8483541666666667,224.12243750000002,161.5373125,49.19516875,317.84729166666665,319.114375,,-2.7077291666666667,-2.763875,556.5862991306207,2.261486688156638,,1.5314866881566382,1.5314866881566382,0.3588153960581005,0.007549644714561088,294.0109101782715,273.15,0.0068313415770679545
2017-08-09,274.83902083333334,0.9745208333333334,1.7430833333333335,98.25833333333333,1.4756666666666665,202.95410416666667,166.38985416666665,41.199616666666664,322.65229166666666,319.563125,,-2.4925208333333333,-3.6234791666666664,556.5862991306207,2.262489553486151,,1.5324895534861511,1.5324895534861511,0.3743133733333491,0.0075157356854515175,293.3750584195743,273.15,0.0068313415770679545
2017-08-10,275.0519791666666,0.9653958333333333,2.0113958333333333,97.03500000000001,0.8157083333333333,218.70066666666665,133.66445833333333,32.16579166666667,323.7004166666666,318.944375,,-2.339625,-3.79425,556.5862991306207,2.2634924188156638,,1.5334924188156638,1.5334924188156638,0.36847226292473184,0.007566149839131917,293.70656170847224,273.15,0.0068313415770679545
2017-08-11,275.07166666666666,0.9277145833333332,2.079520833333333,93.10833333333333,0.9015208333333334,239.15833333333333,166.87296666666666,46.97229166666667,308.2702083333333,318.55854166666666,,-2.2123958333333333,-3.4910833333333335,556.5862991306207,2.264495284145177,,1.5344952841451767,1.5344952841451767,0.36738565934499734,0.007262918950260854,292.98284577478233,273.15,0.0068313415770679545
2017-08-12,274.94775,0.9238708333333333,1.90125,92.80645833333334,,185.4878125,133.78170833333334,37.65213541666667,315.8697916666667,318.54291666666666,,-2.1834583333333333,-3.3343125,556.5862991306207,2.2654981494746895,,1.5354981494746898,1.5354981494746898,0.370118500270119,0.007166165427669554,292.6237496816753,273.15,0.0068313415770679545
2017-08-13,274.3737708333333,0.9558958333333334,1.3728749999999998,95.14083333333333,1.4978958333333334,159.84,184.1403333333333,54.18660416666666,318.2920833333333,317.7089583333333,,-2.1844375,-3.3048750000000005,556.5862991306207,2.2665010148042026,,1.5365010148042026,1.5365010148042026,0.38555474855298993,0.007122259210166693,291.9534071001673,273.15,0.0068313415770679545
2017-08-14,274.33968749999997,0.9607083333333333,1.3466666666666667,95.69416666666666,1.0031875,222.32225000000003,119.61556250000001,30.40552083333333,307.425,316.4429166666667,,-2.058520833333333,-3.3238749999999997,556.5862991306207,2.2675038801337153,,1.5375038801337153,1.5375038801337153,0.38597996963538644,0.007154903594628014,291.9978628787397,273.13876149047377,0.006825104928092215
2017-08-15,275.59204166666666,0.9064375,2.67225,90.19937499999999,0.6138541666666667,212.98120833333334,222.59916666666666,50.343291666666666,306.471875,320.0214583333333,,-1.9341666666666668,-3.0285208333333333,556.5862991306207,2.2685067454632284,,1.5385067454632282,1.5385067454632282,0.35276951597453926,0.007337031514634491,293.6749727398022,273.13997368448753,0.006825798958210456
2017-08-16,275.04122916666665,0.9520624999999999,1.9917291666666666,95.43958333333335,0.6857291666666666,205.99306249999998,137.5529375,35.666327083333336,320.22875,318.27375,,-2.1481875,-3.7405833333333334,556.5862991306207,2.2695096107927415,,1.5395096107927413,1.5395096107927413,0.36839411167763886,0.007444262555573749,293.39746337685546,273.15,0.0068313415770679545
2017-08-17,274.5982916666666,0.9550625,1.4649166666666666,96.26458333333333,0.9510416666666667,184.3704375,143.0295625,33.80096666666667,308.8616666666667,317.225625,,-2.3015208333333335,-4.004208333333334,556.5862991306207,2.270512476122254,,1.5405124761222542,1.5405124761222542,0.3795755087741928,0.007235825220062622,292.4516425460809,273.15,0.0068313415770679545
2017-08-18,274.295625,0.9528958333333333,1.1303125,95.81229166666667,,209.63902083333332,114.67881249999999,31.403020833333333,316.3747916666667,316.2325,,-2.3036458333333334,-3.8205416666666667,556.5862991306207,2.271515341451767,,1.541515341451767,1.541515341451767,0.3868455980352898,0.007061332934936129,291.725651726448,273.15,0.0068313415770679545
