date,t,pr,u,sin,sout,lin,lout,SR_50 m,Ameas,p,zu,zt,rh,rho,q,teq,ts,qs,zq
2006-06-08,274.1260164210833,0.0,0.9301367369166668,112.225625,72.89,315.60625,316.03333333333336,,0.7846697098333334,590.3135444328682,2.0,2.0,0.8914131472083334,0.4342557377885856,0.006146037896929118,289.3116148109701,273.15,0.006441036568338114,2.0
2006-06-09,274.03762628029165,0.005081824083333333,0.7454097918333332,130.01979166666666,74.66104166666666,311.2083333333333,313.28125,,0.7598784952500001,590.3135444328682,2.0,2.0,0.8435520212916666,0.43626019110795156,0.005750311412939528,288.25167009527235,272.91028956013946,0.006323764315927723,2.0
2006-06-10,274.35523708279163,0.09092277,1.6533577565000002,176.67583333333334,119.70854166666668,293.76875,307.42291666666665,,0.8617364548333333,590.3135444328682,2.0,2.0,0.7885170645,0.4281115888113846,0.005491642634720799,287.9281933543064,271.89061877492423,0.005868799845123236,2.0
2006-06-11,274.3616141222083,0.0,1.4650500837083333,213.87583333333336,128.67499999999998,296.84583333333336,305.925,,0.8261360884166667,590.3135444328682,2.0,2.0,0.7786091369583333,0.4275537695765868,0.005418847788153178,287.7551070687417,271.59862168027195,0.0057267500414220915,2.0
2006-06-12,274.28731405991664,0.0,1.938182382708333,191.93041666666667,135.71270833333332,296.75,312.17083333333335,,0.8756735600416666,590.3135444328682,2.0,2.0,0.78493408675,0.4299504911932395,0.005425357806816412,287.69877931975856,272.9377907928838,0.006333293227701452,2.0
2006-06-13,274.8339885953333,0.0,3.182216747625,187.03645833333334,103.82208333333334,258.93333333333334,309.46666666666664,,0.7818172422499999,590.3135444328682,2.0,2.0,0.7168115004166666,0.4164033253799686,0.005188956212859468,287.6558734861608,272.43742081257284,0.006092368137080607,2.0
2006-06-14,274.1871379307916,0.0,3.1136040689166666,282.92875,139.04166666666666,252.45208333333335,305.03749999999997,,0.7787542928333333,590.3135444328682,2.0,2.0,0.6941177245833333,0.43223268496441586,0.0047162240451729285,285.85321286605074,271.7473600016924,0.0058045578257356276,2.0
2006-06-15,274.21103647729166,0.0,6.041515716041666,276.909375,117.75833333333333,203.18125,300.3875,,0.7614742791666668,590.3135444328682,2.0,2.0,0.49395281579166667,0.4318889573091819,0.00340028615063083,282.6307594283708,270.9219252182058,0.00541028389230072,2.0
2006-06-16,272.99981862704163,0.0,2.3365157160416667,141.65833333333333,64.37229166666667,239.70208333333335,296.6020833333333,,0.7430185369583334,590.3135444328682,2.0,2.0,0.6718481190833333,0.46225388876660695,0.004255544091553254,283.54226993771664,269.88628630985187,0.005038226544015059,2.0
2006-06-17,273.2427685802083,0.0,3.532765716041667,266.2079166666667,108.57937499999998,220.07916666666665,300.4458333333333,,0.7364261772916666,590.3135444328682,2.0,2.0,0.5821561514583333,0.45492919072130805,0.003702504407366353,282.41588581018055,270.8364693712365,0.005429938141353991,2.0
2006-06-18,274.3879241336667,0.0,4.4115157160416665,268.000625,102.18916666666667,212.8708333333333,301.0083333333333,,0.7332168492916668,590.3135444328682,2.0,2.0,0.6171735908333333,0.4273898483860031,0.0043302034248855325,285.09988512029906,270.912990500743,0.00540908717543366,2.0
2006-06-19,274.12835571604165,0.0,3.3315981220416666,200.363125,75.76604166666667,215.28125,298.8875,,0.7257471949583333,590.3135444328682,2.0,2.0,0.6114823625833333,0.4338571386938112,0.0042186528911021546,284.5662557484915,270.4351434187592,0.005240467842201874,2.0
2006-06-20,273.71397802170833,0.0,2.5202657160416666,182.93625,65.48354166666667,245.51041666666666,303.6375,,0.695431434625,590.3135444328682,2.0,2.0,0.7261344848750001,0.4441884673417324,0.0048393147607049694,285.68783887115586,271.3463475599528,0.005598981263427862,2.0
2006-06-21,274.3733415643333,0.0,3.921932382708333,122.2325,45.66104166666667,277.75624999999997,312.16249999999997,,0.6963497189166666,590.3135444328682,2.0,2.0,0.7300113888333333,0.42855021742829313,0.005134260715940235,287.0665706374935,272.99273261978504,0.006360104733093793,2.0
2006-06-22,274.0132579968333,0.0,6.4877624965416665,118.58437500000001,50.78333333333333,234.15833333333333,306.69166666666666,,0.7262989177916667,590.3135444328682,2.0,2.0,0.694297098,0.43744397343533775,0.0047586954172181015,285.7856713370592,272.2295599986143,0.005980807553118017,2.0
2006-06-23,274.05122272791664,0.0,3.3893569787083333,185.40395833333332,74.7775,267.2916666666667,308.175,,0.7298962324999999,590.3135444328682,2.0,2.0,0.7566407239166667,0.4358592191337398,0.005134861666078842,286.75061644033013,272.43858244867215,0.006095693826428606,2.0
2006-06-24,273.5101802912083,0.0,2.7892790556250002,240.25708333333333,87.78854166666667,246.82083333333333,303.0729166666667,,0.714452094,590.3135444328682,2.0,2.0,0.7057868319166666,0.4484863984541804,0.0045727035521865396,284.82959242542347,271.31473985050155,0.005591546410750699,2.0
2006-06-25,273.4850706060833,0.0,4.584020735583334,296.7729166666667,95.90062499999999,214.64791666666667,300.96250000000003,,0.694502097625,590.3135444328682,2.0,2.0,0.60518703675,0.44969845458138624,0.003977605437986337,283.3343018349234,270.93357443125547,0.0054466958375776605,2.0
2006-06-26,272.85799152179163,0.0,9.766932383083333,280.79604166666667,91.50645833333334,194.275,299.64166666666665,,0.7060395723333334,590.3135444328682,2.0,2.0,0.5459837557083334,0.46551836063622204,0.0034544784940977596,281.4207593758695,270.82507591635664,0.005380807177545979,2.0
2006-06-27,273.0348107126667,0.0,6.787349049541667,265.78270833333335,89.11062500000001,190.97083333333333,296.5,,0.7210297057916667,590.3135444328682,2.0,2.0,0.5101131743333334,0.4601855302058718,0.0032453096345572683,281.07876311937554,270.00737986800556,0.005050056180336134,2.0
2006-06-28,274.3191758800833,0.0,5.780265715875,132.06875,44.79458333333333,239.61666666666667,302.43958333333336,,0.6836734674583332,590.3135444328682,2.0,2.0,0.6103866855416666,0.42974060496869465,0.004324765922658317,285.0144096271903,271.06495387642326,0.005483926171901569,2.0
2006-06-29,273.8568006398333,0.0,6.5377657161250005,231.78958333333333,78.094375,247.7229166666667,309.30625000000003,,0.7041622722083334,590.3135444328682,2.0,2.0,0.7427887499166667,0.44113059105238395,0.005030413211994178,286.3006867091014,272.7033700765231,0.006213402526261045,2.0
2006-06-30,274.55914941199995,0.0,6.098599049291667,241.435625,82.74354166666667,221.58541666666667,303.53125,,0.7133295564583334,590.3135444328682,2.0,2.0,0.6622525097083333,0.42356663436641334,0.004702592348921078,286.1865940689522,271.46477604598886,0.00565181851040865,2.0
2006-07-01,274.643419431625,0.0,9.116515716208333,179.64729166666666,63.609375,221.40416666666667,306.3333333333333,,0.6961334692916666,590.3135444328682,2.0,2.0,0.6270025838750001,0.42171302139850614,0.004501854657285278,285.7754845021988,272.1054818545191,0.005926320440048301,2.0
2006-07-02,274.97331070624995,0.0,7.078599049375,277.71125,95.36250000000001,205.64791666666667,304.0229166666667,,0.720792276125,590.3135444328682,2.0,2.0,0.5541994577916667,0.4132687086956312,0.004082805663711264,285.0687179566989,271.6142962866585,0.005704332161454772,2.0
2006-07-03,273.9639984359166,0.0,10.746515716208334,281.414375,94.75,184.4125,297.11041666666665,,0.7118523517916667,590.3135444328682,2.0,2.0,0.3758426220833333,0.4386310709087275,0.0025932373429603073,280.3891196473744,270.2636456231162,0.00513852280421917,2.0
2006-07-04,273.940926005375,0.0,8.211932382999999,285.03479166666665,96.22208333333333,166.62916666666666,291.4604166666667,,0.71112254075,590.3135444328682,2.0,2.0,0.20507955349999998,0.43880225871767825,0.001384822303262775,277.3759356690701,269.0364250507194,0.004684131138303005,2.0
2006-07-05,273.6779499997917,0.0,8.143599049791666,284.35583333333335,92.82041666666667,164.98958333333334,289.8979166666667,,0.7084615400416667,590.3135444328682,2.0,2.0,0.153714792875,0.44514127309796686,0.0010333718384996054,276.24217059494043,268.59900076209345,0.004539785445085524,2.0
2006-07-06,273.366645426875,0.0,7.044849049375,283.80875,89.874375,183.48749999999998,294.47291666666666,,0.7070777813750001,590.3135444328682,2.0,2.0,0.26788977241666667,0.4528899140019693,0.0017754335140607173,277.7708000031318,269.69554584056795,0.004907943822773229,2.0
2006-07-07,272.6349412137083,0.0,7.056099049416666,282.32374999999996,91.674375,201.58124999999998,300.32708333333335,,0.6888564245833333,590.3135444328682,2.0,2.0,0.5672697576666667,0.46978838297480346,0.003512425774188857,281.3421413291455,270.8471500414956,0.005373346940598266,2.0
2006-07-08,273.43289419462496,0.0,7.272349049833333,289.38208333333336,109.27458333333334,210.11249999999998,302.23541666666665,,0.7159801906666666,590.3135444328682,2.0,2.0,0.631580945,0.4505992196147475,0.00408470990313094,283.5491936572397,271.2901996203952,0.005566010431053629,2.0
2006-07-09,273.4420078951666,0.0,8.311932382916668,284.45625,115.851875,210.85416666666666,301.2291666666667,,0.7344360173333334,590.3135444328682,2.0,2.0,0.6317578170416667,0.4511108550852898,0.004151115408904025,283.7209710409374,271.0125013936365,0.005453135331478763,2.0
2006-07-10,273.630273909875,0.0,8.767349049416667,292.80020833333333,120.79791666666667,207.38541666666666,300.5625,,0.7373551857499999,590.3135444328682,2.0,2.0,0.5742696005,0.4465508624687297,0.0038457958485504738,283.15303124034995,270.8365333811829,0.005386586550262907,2.0
2006-07-11,274.3486573382916,0.0,6.965682382708334,284.400625,117.95791666666668,201.3166666666667,299.22291666666666,,0.7461580544166666,590.3135444328682,2.0,2.0,0.500756801125,0.4286059833955293,0.0035143046796615525,283.047406275317,270.6182555309461,0.005298760635707263,2.0
2006-07-12,273.7249478421666,0.0,8.264432383,267.0529166666667,108.93833333333333,208.68125,301.05625000000003,,0.7246930176249999,590.3135444328682,2.0,2.0,0.56373479475,0.4441506540357533,0.003778157507532069,283.0807625346067,271.0198333124431,0.005446454523114816,2.0
2006-07-13,273.7698639335833,0.0,8.472349049708333,248.8033333333333,100.596875,216.5583333333333,301.04375,,0.724026762625,590.3135444328682,2.0,2.0,0.5667678060416667,0.4433951964297509,0.0038272220839670064,283.2466892615816,270.970912797213,0.00543061819905783,2.0
2006-07-14,274.05846303749996,0.0,8.547349049333333,239.87937499999998,96.07104166666666,213.17083333333335,303.15416666666664,,0.7288845952916666,590.3135444328682,2.0,2.0,0.613196185375,0.4360662335706633,0.004229940621934867,284.5259692404788,271.49611669572477,0.0056505143174091195,2.0
2006-07-15,274.05034831999996,0.0,7.0044323828333335,186.598125,73.630625,225.43125,304.04375,,0.7249409699166667,590.3135444328682,2.0,2.0,0.6405563325833333,0.43623554039709705,0.004413662073248634,284.97056297248065,271.52172125424676,0.005663421162477805,2.0
2006-07-16,274.4524355014583,0.0,2.9515860395416667,188.86749999999998,78.76666666666667,243.97916666666666,308.28541666666666,,0.7405129388333332,590.3135444328682,2.0,2.0,0.6899678749166666,0.42560905595276616,0.004850259890930212,286.44515882753154,272.40347380875835,0.00607323862898313,2.0
2006-07-17,273.73223110004164,0.0,3.9069374022499996,255.27916666666667,96.27833333333332,219.9958333333333,303.41249999999997,,0.7186058764166666,590.3135444328682,2.0,2.0,0.661737488,0.4432030079941272,0.004372517077302163,284.5554287844282,271.36934853864085,0.005610491491583658,2.0
2006-07-18,273.99339342012496,0.0,5.409849049375,257.9397916666667,97.74875000000002,229.35208333333333,304.63958333333335,,0.7136146749166666,590.3135444328682,2.0,2.0,0.620890228,0.43776655133620523,0.0042624276442905186,284.5407519368337,271.60860865009334,0.005730517846843701,2.0
2006-07-19,273.7831405717083,0.0,7.865265716041667,287.83166666666665,105.35083333333334,203.08124999999998,300.26666666666665,,0.7259808951666668,590.3135444328682,2.0,2.0,0.46212015429166664,0.44259169503948903,0.0030795178087470623,281.4134236821351,270.86171172623364,0.005394632594311509,2.0
2006-07-20,274.474416783625,0.0,6.851932382708333,289.77416666666664,106.23374999999999,197.52291666666667,298.93958333333336,,0.7257894122916667,590.3135444328682,2.0,2.0,0.43156357475,0.42500708145674104,0.0030268163392405695,281.97022682072526,270.5858579617813,0.005256739330531757,2.0
2006-07-21,273.9180332685,0.0,2.1525450641666666,285.19354166666665,100.72104166666666,198.23541666666665,296.5166666666667,,0.7233460665416667,590.3135444328682,2.0,2.0,0.4688930675833333,0.43705883732379025,0.003124197070398474,281.657377187097,269.80616695223125,0.0049984530044527575,2.0
2006-07-22,273.54686255987497,0.0,2.0233783975,294.3695833333333,102.78583333333334,203.42499999999998,298.4375,,0.7094591314166667,590.3135444328682,2.0,2.0,0.5336649875416667,0.4450296975055433,0.0034700874085893357,282.1420858958336,270.17924510290845,0.005141304374218063,2.0
2006-07-23,273.77711610654165,0.0,4.281515716041667,256.53625,95.36666666666667,216.025,299.88124999999997,,0.7159112548333333,590.3135444328682,2.0,2.0,0.5660646351666666,0.4423853390466481,0.0038352774895771707,283.2705404517619,270.5384132152963,0.005285997221208983,2.0
2006-07-24,274.2472175069167,0.0,4.382474740791666,204.281875,79.91770833333334,228.13750000000002,303.9583333333333,,0.7213028076666667,590.3135444328682,2.0,2.0,0.6571821445,0.4310971942841093,0.004571608248969989,285.55491576590646,271.44622855496016,0.0056406311689990935,2.0
2006-07-25,273.7570274264583,0.0,1.3861928091666667,110.47791666666666,44.0,270.90000000000003,307.7708333333333,,0.7194219254166666,590.3135444328682,2.0,2.0,0.7671941522916667,0.4428959471188767,0.005132270564582902,286.4521851322852,272.1885699821167,0.005966920586836818,2.0
2006-07-26,274.14262488904166,0.00010367295833333334,0.7455887491666666,204.5725,72.15583333333333,282.36875000000003,311.9916666666667,,0.70772378575,590.3135444328682,2.0,2.0,0.7611277715,0.43201430124866685,0.005135660699104848,286.84290965002765,272.8184981867326,0.006274610356806394,2.0
2006-07-27,273.89067571262495,0.057991155999999995,1.7468400805833333,154.514375,56.053333333333335,290.9375,313.325,,0.6948436330416667,590.3135444328682,2.0,2.0,0.8002446905416667,0.4398947507317023,0.005363613660959687,287.1556017180714,273.1068023222421,0.006418878833687947,2.0
2006-07-28,273.97492292962494,0.36181358729166674,1.0338378437083333,189.58124999999998,71.51375,306.01458333333335,313.20208333333335,,0.6795074170833333,590.3135444328682,2.0,2.0,0.795704973625,0.43704829904995174,0.0053224796581076185,287.1377310508941,273.0451027429984,0.006387986898695463,2.0
2006-07-29,273.8483217574166,0.07006739216666666,1.1500850357916665,153.770625,71.83437500000001,299.71250000000003,313.1708333333333,,0.7458547589166667,590.3135444328682,2.0,2.0,0.792221612,0.4410890126267246,0.005277779033557771,286.9032080288551,273.03967142996504,0.006384813488761998,2.0
2006-07-30,273.8897069230416,0.0,2.3028819154583333,220.16833333333332,81.40708333333333,253.23749999999998,307.7895833333333,,0.7062769543749999,590.3135444328682,2.0,2.0,0.741697248375,0.4396084866656547,0.004973174393381761,286.19185787276837,272.0307022889859,0.005918913231143571,2.0
2006-07-31,274.4199708512917,0.0,3.9040157160416666,219.76666666666668,97.176875,277.2895833333333,310.59791666666666,,0.7398958105000001,590.3135444328682,2.0,2.0,0.7272516232083334,0.42693610674676097,0.00510514077993003,287.04118584598785,272.6109864573329,0.006174299938818766,2.0
2006-08-01,273.91337427075,0.0,2.537349049375,148.443125,60.215833333333336,295.32708333333335,313.0083333333333,,0.717832901375,590.3135444328682,2.0,2.0,0.7782189009999999,0.43985203879225954,0.005287781893310489,286.9906407263059,273.09544328942087,0.006412409787288083,2.0
2006-08-02,273.37984457237496,0.0,3.375265716041667,211.48479166666667,116.89208333333333,270.6145833333333,308.31874999999997,,0.7827419667916667,590.3135444328682,2.0,2.0,0.7113821873749999,0.45289282029702993,0.004620726501416399,284.81991939683957,272.35641069623756,0.006067306866146388,2.0
2006-08-03,273.4425019017917,0.0,2.700682382708333,254.21666666666667,90.02645833333332,219.02083333333334,299.8875,,0.7026363227083333,590.3135444328682,2.0,2.0,0.624918285125,0.4497492416676369,0.003985663428881749,283.3152931780371,270.69291385211994,0.00534829419400026,2.0
2006-08-04,273.71035067441665,0.0,3.0519323827083333,308.48875000000004,97.726875,202.81041666666667,299.1375,,0.6997901251249999,590.3135444328682,2.0,2.0,0.5469484976666666,0.4435918712358413,0.0035735510406421003,282.5620416813535,270.5841949727299,0.005303581034342621,2.0
2006-08-05,273.99964622179164,0.0,4.5573490493749995,310.789375,94.640625,193.7770833333333,298.41249999999997,,0.689568688,590.3135444328682,2.0,2.0,0.46142364491666665,0.4368373404585701,0.003075708193666508,281.6189283775678,270.4738110400907,0.005244066166862838,2.0
2006-08-06,273.90910935116665,0.0,5.153182382708334,299.45979166666666,87.72291666666666,202.9729166666667,302.01666666666665,,0.6807263177083334,590.3135444328682,2.0,2.0,0.56647552075,0.4395542576018689,0.003863381682739617,283.4729686994854,271.2037642356819,0.005537438817699504,2.0
2006-08-07,273.8635176622083,0.0,2.5690157160416667,252.34333333333333,77.0825,219.76666666666665,302.3833333333333,,0.6850555637083334,590.3135444328682,2.0,2.0,0.666014504875,0.4398209463804373,0.0044673542530866235,284.9183068621012,271.1357768993087,0.005508123629376655,2.0
2006-08-08,273.84289018420833,0.013438750708333334,2.6151413547083333,196.09229166666668,63.24541666666667,227.32083333333333,303.53125,,0.6874577789166666,590.3135444328682,2.0,2.0,0.678876270125,0.4403133969854874,0.004521320459626309,285.03177010402044,271.35250566610074,0.005609453085844447,2.0
2006-08-09,274.1672331769166,0.07964979925,2.6006823827083334,234.48729166666666,77.85916666666667,253.63541666666666,307.74791666666664,,0.69012847875,590.3135444328682,2.0,2.0,0.6571109910416667,0.43278519990531444,0.004512360191240908,285.3307884367957,272.17007880390713,0.00597828449357252,2.0
2006-08-10,273.643636744125,0.0,4.843182382708334,153.6525,53.63791666666666,262.2583333333333,307.8208333333333,,0.6807915748750001,590.3135444328682,2.0,2.0,0.6923038858333334,0.4462626708564481,0.004611814801035741,285.0574626624821,272.28443833501245,0.00602203188812899,2.0
2006-08-11,273.45146303104167,0.0,5.489012496375,142.0377083333333,103.669375,294.04583333333335,308.98125,,0.8675775835833334,590.3135444328682,2.0,2.0,0.7696804574166666,0.45123339790578565,0.005035461489536551,285.91328648161397,272.58496745163876,0.006157579363519021,2.0
2006-08-12,273.0947492317083,0.0,5.5069323827083325,148.709375,104.53791666666666,274.3520833333333,305.80625000000003,,0.8607602866666667,590.3135444328682,2.0,2.0,0.7729740020000001,0.46000997315948805,0.004923397280717604,285.28503526775256,271.9659248707903,0.00588736153426458,2.0
2006-08-13,273.33476187729167,0.0,9.169849049666666,255.673125,140.65729166666668,217.56458333333333,301.12291666666664,,0.7937106705833333,590.3135444328682,2.0,2.0,0.6960141462916667,0.4536620022605002,0.004514565845002276,284.5123703501109,270.94062571005,0.005415629822749265,2.0
2006-08-14,274.4316360652083,0.0,4.666515716041666,319.6177083333333,130.59312500000001,206.04791666666665,295.0708333333333,,0.7253783650833333,590.3135444328682,2.0,2.0,0.48714530125,0.4257849574999006,0.0034819036502419004,283.0453941641369,269.422309395891,0.004911149965159811,2.0
2006-08-15,274.37888606987497,0.0,4.167347825958333,142.65020833333332,51.380208333333336,246.83333333333334,306.40000000000003,,0.6909042009583333,590.3135444328682,2.0,2.0,0.6930791212499999,0.42740323773302835,0.004833420412293415,286.33027074933375,271.94426345296887,0.005859940344559293,2.0
2006-08-16,274.2394871465,0.053149896625,3.432278128291667,148.275,51.80625,249.13750000000002,306.425,,0.6890407435833333,590.3135444328682,2.0,2.0,0.7096088930416666,0.43147285559933196,0.004909078340486617,286.3798596506379,271.8649060685794,0.0058328767247628295,2.0
2006-08-17,274.4413050818333,0.04478109008333333,1.6320630935416667,196.26125,59.95416666666667,269.7604166666667,310.08750000000003,,0.6621359559166667,590.3135444328682,2.0,2.0,0.7251824319166666,0.4261979285524246,0.005110335757198553,287.0744936859444,272.59585365124747,0.006164653849230251,2.0
2006-08-18,274.00733654879167,0.142513008375,1.3885254457916665,182.79125,82.85895833333333,304.30625000000003,307.8645833333333,,0.7367413712499999,590.3135444328682,2.0,2.0,0.7520462180416666,0.4367132737663713,0.005120603898221325,286.66941247909216,271.85675626401104,0.005857984681587824,2.0
2006-08-19,274.1081032000416,0.08981813029166667,2.292319222708333,200.34291666666664,80.90895833333333,307.91041666666666,313.3875,,0.7211469242083334,590.3135444328682,2.0,2.0,0.7926806866666666,0.4343982558165214,0.005412600142903325,287.49044659464533,273.0605194191525,0.006394563708737168,2.0
2006-08-20,274.05389120087494,0.0,2.898700010625,146.05041666666668,58.05979166666666,299.12083333333334,314.50624999999997,,0.6878670425416668,590.3135444328682,2.0,2.0,0.8103624260000001,0.4360622311817633,0.005515453502284135,287.69041263759743,273.15,0.006441036568338114,2.0
2006-08-21,274.0519102794583,0.0,6.436515716041666,217.68208333333334,94.33291666666666,283.01666666666665,310.9270833333333,,0.7268419457916666,590.3135444328682,2.0,2.0,0.7610239850416667,0.4361270610889468,0.005208781176784304,286.9327720470962,272.816769746367,0.006272574872032627,2.0
2006-08-22,274.19089775174996,0.0,3.8152657160416665,211.97354166666665,67.14479166666666,258.0625,308.7395833333333,,0.6647865968333333,590.3135444328682,2.0,2.0,0.7609940735416667,0.43262069841703177,0.005245586077041679,287.16068611763177,272.4186946898418,0.006075872487735266,2.0
2006-08-23,274.2520014635,0.0,2.1431823827083334,177.04791666666665,53.05708333333334,279.97499999999997,310.5729166666667,,0.6378095219166667,590.3135444328682,2.0,2.0,0.7369483955833332,0.43105378552418644,0.005081002013122499,286.81543820584875,272.5276147760465,0.0061404563873122915,2.0
2006-08-24,273.84142471424997,0.0,2.3907074444166665,226.73270833333333,60.01291666666666,240.27291666666667,307.1125,,0.6578823299166666,590.3135444328682,2.0,2.0,0.7294852289166668,0.44060086608751653,0.004872516592409708,285.8959786731618,272.069688286765,0.005931397338395347,2.0
2006-08-25,273.8271731789583,0.0,1.6548595315416668,270.82145833333334,66.39083333333333,228.5375,303.93333333333334,,0.6422255877499999,590.3135444328682,2.0,2.0,0.7025138625833334,0.43972207025510307,0.0046609930914591246,285.35937513343845,271.4167613055062,0.005639388798339525,2.0
2006-08-26,274.1585874032916,0.021550031124999997,2.36748510675,252.17729166666666,65.090625,267.95,309.53541666666666,,0.6543122722916667,590.3135444328682,2.0,2.0,0.750440539,0.4325073786234362,0.005087564858630984,286.74004095182244,272.47380610894135,0.006113608088453109,2.0
2006-08-27,274.47094678375,0.15591857958333333,1.5576356642083333,283.5677083333333,73.72583333333334,243.7854166666667,307.80833333333334,,0.6551757834166666,590.3135444328682,2.0,2.0,0.6940905725416666,0.4245814090886216,0.0048070462516608525,286.3582683140551,272.2204749545127,0.005992945604800363,2.0
