date,t,rh,u,sin,sout,lin,lout,p,zu,zt,rho,q,albedo,ts,qs,zq
2011-07-13 02:00:00,273.52,0.7178,9.73,7.7,4.22,215.64,308.98,861.5629500947016,2.0,2.0,0.7950437306481464,0.003253714805471279,0.3721194898605071,273.0739727276231,0.0043856123160096825,2.0
2011-07-13 03:00:00,273.2,0.7852,11.02,20.26,9.25,225.19,309.09,861.5629500947016,2.0,2.0,0.8029181790438762,0.0034775748874719247,0.36974150280628104,273.09827375651463,0.004394406368303133,2.0
2011-07-13 04:00:00,273.44,0.7725,9.51,44.719316,21.26,233.43,309.45,861.5629500947016,2.0,2.0,0.7970240212486382,0.003481424979007382,0.36916012285037025,273.15,0.004413178544944923,2.0
2011-07-13 05:00:00,273.51,0.7666,10.82,113.60409399999999,52.96,232.32,309.54,861.5629500947016,2.0,2.0,0.7952916950720434,0.0034724040188748276,0.369019496340263,273.15,0.004413178544944923,2.0
2011-07-13 06:00:00,273.28999999999996,0.8027,11.18,131.582188,55.49,250.03,310.19,861.5629500947016,2.0,2.0,0.8007160481925959,0.003578385218358621,0.3695737329198694,273.15,0.004413178544944923,2.0
2011-07-13 07:00:00,273.66999999999996,0.7948999999999999,10.18,450.985235,157.6,257.66,312.09,861.5629500947016,2.0,2.0,0.7913095273155666,0.0036425401304975174,0.3700967839308056,273.15,0.004413178544944923,2.0
2011-07-13 08:00:00,273.69,0.8447,10.02,534.2647559999999,175.9,284.52,314.06,861.5629500947016,2.0,2.0,0.7908095392087544,0.003876347295262679,0.37063923479430405,273.15,0.004413178544944923,2.0
2011-07-13 09:00:00,273.94,0.8262,11.74,472.52253499999995,166.1,271.87,314.01,861.5629500947016,2.0,2.0,0.784517802629592,0.0038605653902897257,0.37120637172815024,273.15,0.004413178544944923,2.0
2011-07-13 10:00:00,274.04999999999995,0.8212999999999999,10.89,455.33304100000004,166.3,282.42,314.73,861.5629500947016,2.0,2.0,0.7817247022196717,0.003868249635539292,0.3716727587289332,273.15,0.004413178544944923,2.0
2011-07-13 11:00:00,273.88,0.8456999999999999,13.75,227.10784500000003,94.5,278.23,314.79,861.5629500947016,2.0,2.0,0.7860349193498273,0.0039346000193709275,0.37201993982675774,273.15,0.004413178544944923,2.0
2011-07-13 12:00:00,274.57,0.7979,10.26,672.034524,244.4,263.65,315.39,861.5629500947016,2.0,2.0,0.7683131545895063,0.0039013404096094723,0.37225279702699726,273.15,0.004413178544944923,2.0
2011-07-13 13:00:00,274.97999999999996,0.8125,11.5,784.0,284.8,277.06,317.13,861.5629500947016,2.0,2.0,0.7574923943689663,0.004091238005997306,0.37223014341257177,273.15,0.004413178544944923,2.0
2011-07-13 14:00:00,274.96999999999997,0.8369,10.97,452.80827999999997,164.8,299.58,317.46,861.5629500947016,2.0,2.0,0.7577589401636854,0.0042110857611479474,0.3720961642545631,273.15,0.004413178544944923,2.0
2011-07-13 15:00:00,275.03,0.8495999999999999,8.34,250.978265,96.3,316.22,317.75,861.5629500947016,2.0,2.0,0.7561576811354638,0.004293384502364787,0.37211994635324674,273.15,0.004413178544944923,2.0
2011-07-13 16:00:00,275.01,0.8506,7.14,163.362248,64.35,317.7,317.07,861.5629500947016,2.0,2.0,0.7566919635542042,0.004292291151660969,0.3721692882767341,273.15,0.004413178544944923,2.0
2011-07-13 17:00:00,274.87,0.8564,7.03,118.90168,49.11,316.78,316.76,861.5629500947016,2.0,2.0,0.7604171425095095,0.004278457361902045,0.3724841676255333,273.15,0.004413178544944923,2.0
2011-07-13 18:00:00,274.60999999999996,0.8701000000000001,3.81,71.2,30.61,315.3,316.1,861.5629500947016,2.0,2.0,0.767267122306632,0.004266599682559008,0.3752536867704712,273.15,0.004413178544944923,2.0
2011-07-13 19:00:00,274.33,0.8545,5.28,48.95,21.48,313.06,315.78,861.5629500947016,2.0,2.0,0.7745460147734656,0.004106622577317224,0.3807005128881613,273.15,0.004413178544944923,2.0
2011-07-13 20:00:00,273.84999999999997,0.8584,5.86,24.49,11.87,311.86,315.39,861.5629500947016,2.0,2.0,0.7867917914466933,0.0039850418777643845,0.3992819835321022,273.15,0.004413178544944923,2.0
2011-07-13 21:00:00,273.78,0.8613,5.57,17.05,8.43,311.84,315.31,861.5629500947016,2.0,2.0,0.7885534667373563,0.003978330672778017,0.43273805226623974,273.15,0.004413178544944923,2.0
2011-07-13 22:00:00,273.52,0.8867,4.83,8.28,4.84,311.62,315.23,861.5629500947016,2.0,2.0,0.7950437306481464,0.004019321423810788,0.4717107809181994,273.15,0.004413178544944923,2.0
2011-07-13 23:00:00,273.34999999999997,0.8828,5.13,3.97,2.66,310.58,314.98,861.5629500947016,2.0,2.0,0.7992425173701013,0.003952635260037916,0.5094460694986485,273.15,0.004413178544944923,2.0
2011-07-14 00:00:00,273.38,0.8955,4.88,1.58,0.75,311.05,314.67,861.5629500947016,2.0,2.0,0.7985041137097156,0.004018231473995519,0.528794549464728,273.15,0.004413178544944923,2.0
2011-07-14 01:00:00,273.32,0.9102,4.94,2.6,1.63,310.74,314.69,861.5629500947016,2.0,2.0,0.799979828288959,0.0040664559265930714,0.5668690987906667,273.15,0.004413178544944923,2.0
2011-07-14 02:00:00,273.16999999999996,0.9209,4.08,4.93,3.31,310.23,314.29,861.5629500947016,2.0,2.0,0.8036500521078638,0.004069699389651449,0.619588020746746,273.15,0.004413178544944923,2.0
2011-07-14 03:00:00,273.02,0.9179999999999999,4.6,5.4,3.97,309.21,314.05,861.5629500947016,2.0,2.0,0.8076407972046478,0.004008114657942173,0.6587156102847493,273.15,0.004413178544944923,2.0
2011-07-14 04:00:00,273.07,0.9120999999999999,5.57,17.89,12.86,308.91,314.08,861.5629500947016,2.0,2.0,0.8062880294004108,0.003998807103915835,0.6815050822208708,273.15,0.004413178544944923,2.0
2011-07-14 05:00:00,273.35999999999996,0.8876999999999999,3.92,64.327366,48.41,310.08,314.57,861.5629500947016,2.0,2.0,0.7989965043176749,0.003977458375176017,0.6965396017432243,273.15,0.004413178544944923,2.0
2011-07-14 06:00:00,273.48999999999995,0.875,3.83,79.28395,62.73,311.19,313.98,861.5629500947016,2.0,2.0,0.7957872566562831,0.003957675864571379,0.7075154257021863,273.15,0.004413178544944923,2.0
2011-07-14 07:00:00,273.84999999999997,0.8652,10.47,186.63959,143.7,314.45,316.66,861.5629500947016,2.0,2.0,0.7867917914466933,0.004016610243058883,0.7140080564013933,273.15,0.004413178544944923,2.0
2011-07-14 08:00:00,274.01,0.8779,9.52,327.974324,242.8,316.48,317.61,861.5629500947016,2.0,2.0,0.7827421339052197,0.004122917485767876,0.7185928271099756,273.15,0.004413178544944923,2.0
2011-07-14 09:00:00,274.15999999999997,0.877,8.75,511.357225,358.3,315.96,318.09,861.5629500947016,2.0,2.0,0.7789163608765236,0.0041634764085231,0.7210395866140524,273.15,0.004413178544944923,2.0
2011-07-14 10:00:00,274.21,0.877,8.35,550.0914190000001,384.4,316.32,318.57,861.5629500947016,2.0,2.0,0.7776347800310764,0.004178500581229952,0.7224863000712322,273.15,0.004413178544944923,2.0
2011-07-14 11:00:00,274.21,0.8789,10.22,342.066925,244.2,315.57,317.52,861.5629500947016,2.0,2.0,0.7776347800310764,0.0041875532050661395,0.7229677258045459,273.15,0.004413178544944923,2.0
2011-07-14 12:00:00,274.44,0.8798999999999999,8.1,283.871824,203.7,316.94,317.68,861.5629500947016,2.0,2.0,0.771698481324682,0.004262280251864484,0.7231617277052946,273.15,0.004413178544944923,2.0
2011-07-14 13:00:00,274.72999999999996,0.875,6.57,248.4,180.8,318.29,317.66,861.5629500947016,2.0,2.0,0.7641165584878503,0.004327732167645579,0.7231399218905282,273.15,0.004413178544944923,2.0
2011-07-14 14:00:00,274.81,0.8759999999999999,9.4,233.969036,168.8,318.56,317.89,861.5629500947016,2.0,2.0,0.7620057502778413,0.00435760092743615,0.7231146085932898,273.15,0.004413178544944923,2.0
2011-07-14 15:00:00,274.59,0.8906000000000001,8.91,172.32456499999998,124.0,317.78,317.3,861.5629500947016,2.0,2.0,0.7677903975481524,0.004360856504975484,0.7233813312584769,273.15,0.004413178544944923,2.0
2011-07-14 16:00:00,274.21999999999997,0.9198999999999999,9.29,69.88,51.69,316.21,316.47,861.5629500947016,2.0,2.0,0.7773780830843665,0.004386057161344656,0.7236008344149928,273.15,0.004413178544944923,2.0
2011-07-14 17:00:00,274.35999999999996,0.9072,9.39,56.97,42.56,317.36,316.76,861.5629500947016,2.0,2.0,0.7737709522024366,0.0043693129491892925,0.7243341937289072,273.15,0.004413178544944923,2.0
2011-07-14 18:00:00,274.14,0.9268000000000001,8.81,41.42,30.99,316.77,316.43,861.5629500947016,2.0,2.0,0.7794281059684948,0.004393560560814312,0.7257007393934503,273.15,0.004413178544944923,2.0
2011-07-14 19:00:00,274.13,0.9072,5.27,30.46,23.34,314.85,316.1,861.5629500947016,2.0,2.0,0.7796837886546808,0.004297546986536307,0.7209046255504012,273.15,0.004413178544944923,2.0
2011-07-14 20:00:00,273.89,0.9092,4.95,28.57,22.85,314.08,315.71,861.5629500947016,2.0,2.0,0.7857823790520413,0.0042330882991754954,0.7134942684319678,273.15,0.004413178544944923,2.0
2011-07-14 21:00:00,273.87,0.8837999999999999,5.16,30.45,22.87,310.84,315.51,861.5629500947016,2.0,2.0,0.7862873348046379,0.004108890704316341,0.7074904836137751,273.15,0.004413178544944923,2.0
2011-07-14 22:00:00,273.65999999999997,0.8975,4.8,9.76,7.5,311.37,315.26,861.5629500947016,2.0,2.0,0.7915593361222091,0.004109718713532448,0.7025859514495812,273.15,0.004413178544944923,2.0
2011-07-14 23:00:00,273.63,0.8984000000000001,4.88,4.66,3.8,310.85,315.02,861.5629500947016,2.0,2.0,0.79230802233254,0.004104919142278982,0.6931105101631634,273.15,0.004413178544944923,2.0
2011-07-15 00:00:00,273.73999999999995,0.8896,6.1,2.62,1.43,310.07,314.48,861.5629500947016,2.0,2.0,0.7895574047026559,0.004097182920825052,0.6809882449264479,273.15,0.004413178544944923,2.0
2011-07-15 01:00:00,273.76,0.8975,6.42,2.37,1.38,311.18,314.67,861.5629500947016,2.0,2.0,0.7890556838411523,0.0041395488685260886,0.6687678706509769,273.15,0.004413178544944923,2.0
2011-07-15 02:00:00,273.92999999999995,0.8867,5.25,4.9,4.17,312.02,315.11,861.5629500947016,2.0,2.0,0.7847709681233406,0.004140272421897366,0.6522829358474537,273.15,0.004413178544944923,2.0
2011-07-15 03:00:00,273.85999999999996,0.8945000000000001,5.43,12.62,9.92,312.06,315.15,861.5629500947016,2.0,2.0,0.7865396254818204,0.0041556335527279855,0.6391926759437344,273.15,0.004413178544944923,2.0
2011-07-15 04:00:00,273.75,0.9072,5.18,29.846458000000002,23.95,312.75,315.25,861.5629500947016,2.0,2.0,0.7893066062696733,0.004181264319924679,0.6321674678334933,273.15,0.004413178544944923,2.0
2011-07-15 05:00:00,273.59999999999997,0.915,4.48,99.529844,78.5,312.63,315.25,861.5629500947016,2.0,2.0,0.7930555995878011,0.004171698840929868,0.6287330563585241,273.15,0.004413178544944923,2.0
2011-07-15 06:00:00,274.07,0.8994,3.28,90.21525788,54.49531927,317.19,318.01,861.5629500947016,2.0,2.0,0.7812152308928039,0.004242207798161289,0.6261136800934749,273.15,0.004413178544944923,2.0
2011-07-15 07:00:00,274.09999999999997,0.8906000000000001,3.79,129.8719562,78.21655329,309.46,319.13,861.5629500947016,2.0,2.0,0.780450078066312,0.0042097967605763155,0.624619408571297,273.15,0.004413178544944923,2.0
2011-07-15 08:00:00,274.17999999999995,0.875,5.09,88.90232040000001,53.76109591,299.23,317.21,861.5629500947016,2.0,2.0,0.7784041090512369,0.004159971814923356,0.6243101875128281,273.15,0.004413178544944923,2.0
2011-07-15 09:00:00,274.65999999999997,0.8408,3.63,165.46110190000002,100.1961848,307.08,317.22,861.5629500947016,2.0,2.0,0.7659566635444728,0.004137748036615234,0.6234532070720418,273.15,0.004413178544944923,2.0
2011-07-15 10:00:00,274.81,0.8613,3.15,253.5431225,152.9985936,316.7,318.67,861.5629500947016,2.0,2.0,0.7620057502778413,0.004284476802283968,0.6224649065154141,273.15,0.004413178544944923,2.0
2011-07-15 11:00:00,275.48999999999995,0.8438,3.23,233.21499190000003,140.5834917,304.7,320.0,861.5629500947016,2.0,2.0,0.7437217541646381,0.004406471952596004,0.6220931445500257,273.15,0.004413178544944923,2.0
2011-07-15 12:00:00,275.69,0.8223,3.74,244.159223,148.7434102,291.85,320.0,861.5629500947016,2.0,2.0,0.7382256562183219,0.004355798703705566,0.6221577977667465,273.15,0.004413178544944923,2.0
2011-07-15 13:00:00,275.53,0.8193,6.38,549.3563795,339.4551765,260.82,318.05,861.5629500947016,2.0,2.0,0.7426268952068911,0.004290742533968328,0.622198819925911,273.15,0.004413178544944923,2.0
2011-07-15 14:00:00,276.09999999999997,0.7754000000000001,7.34,788.1294867,489.1760075,241.29,317.02,861.5629500947016,2.0,2.0,0.7267865806021994,0.004228761373745057,0.6222182299551537,273.15,0.004413178544944923,2.0
2011-07-15 15:00:00,278.13,0.6452,3.06,728.6196808,453.6178976,244.91,319.99,861.5629500947016,2.0,2.0,0.6665841810321892,0.004058791442626762,0.62239572181721,273.15,0.004413178544944923,2.0
2011-07-15 16:00:00,278.78,0.589,2.47,644.4690762,400.261176,247.62,320.0,861.5629500947016,2.0,2.0,0.6459869902374052,0.0038766809038148727,0.6217978195126708,273.15,0.004413178544944923,2.0
2011-07-15 17:00:00,279.59999999999997,0.45130000000000003,6.56,551.3591617999999,340.9187694,245.9,318.38,861.5629500947016,2.0,2.0,0.6190347312226405,0.0031437145246734277,0.6199150524540467,273.15,0.004413178544944923,2.0
2011-07-15 18:00:00,279.38,0.4316,6.04,122.8181878,74.71341921,242.67,317.48,861.5629500947016,2.0,2.0,0.626374031911045,0.002961190379640327,0.6154294759624573,273.15,0.004413178544944923,2.0
2011-07-15 19:00:00,278.96999999999997,0.44670000000000004,3.44,34.51,24.37,242.34,316.38,861.5629500947016,2.0,2.0,0.6398394214539747,0.0029790848641020585,0.6125620432695252,273.15,0.004413178544944923,2.0
2011-07-15 20:00:00,279.62,0.3797,4.71,39.84,25.72,242.84,316.44,861.5629500947016,2.0,2.0,0.618363532963765,0.0026486046556325397,0.6098366540697022,273.15,0.004413178544944923,2.0
2011-07-15 21:00:00,279.67999999999995,0.5127,6.05,34.65,20.68,245.59,317.52,861.5629500947016,2.0,2.0,0.6163459295202914,0.003591166972722598,0.6062294215600079,273.15,0.004413178544944923,2.0
2011-07-15 22:00:00,280.0,0.48450000000000004,5.17,20.93,12.64,248.35,317.58,861.5629500947016,2.0,2.0,0.6054831603420534,0.0034691949259988324,0.6023896482685178,273.15,0.004413178544944923,2.0
2011-07-15 23:00:00,279.69,0.5052,2.55,7.4,5.82,249.52,316.42,861.5629500947016,2.0,2.0,0.6160090768241648,0.003541072579419531,0.59617720859585,273.15,0.004413178544944923,2.0
2011-07-16 00:00:00,278.15,0.6533,0.97,0.0,0.0,247.06,313.23,861.5629500947016,2.0,2.0,0.6659603010608095,0.004115484376120163,0.5854467862962552,273.15,0.004413178544944923,2.0
2011-07-16 01:00:00,277.65999999999997,0.6981999999999999,0.99,0.0,0.0,253.54,312.2,861.5629500947016,2.0,2.0,0.681068105280555,0.004250252999851878,0.5698020974516945,273.15,0.004413178544944923,2.0
2011-07-16 02:00:00,277.22999999999996,0.7383,0.86,9.76,8.06,249.5,310.48,861.5629500947016,2.0,2.0,0.6940260145167682,0.0043608077120845645,0.5534273827722409,273.15,0.004413178544944923,2.0
2011-07-16 03:00:00,277.31,0.7548999999999999,1.02,27.91,16.51,272.08,313.37,861.5629500947016,2.0,2.0,0.6916361750550978,0.00448398679813021,0.5321001370914337,273.15,0.004413178544944923,2.0
2011-07-16 04:00:00,279.27,0.6855,3.47,56.051978000000005,30.98,281.18,317.43,861.5629500947016,2.0,2.0,0.6300136865734768,0.004667577404127691,0.5098978778456621,273.15,0.004413178544944923,2.0
2011-07-16 05:00:00,280.56,0.6714,5.43,68.449409,37.3,300.35,319.54,861.5629500947016,2.0,2.0,0.5860526781741603,0.004995647154796701,0.48893343586311877,273.15,0.004413178544944923,2.0
2011-07-16 06:00:00,280.66999999999996,0.6583,5.57,144.455218,73.7,308.99,320.0,861.5629500947016,2.0,2.0,0.58217205291422,0.004935157406338901,0.4679791597219676,273.15,0.004413178544944923,2.0
2011-07-16 07:00:00,280.81,0.6556000000000001,3.25,142.5924,72.5,314.75,320.0,861.5629500947016,2.0,2.0,0.5772023193631116,0.004962146586058157,0.461899546609574,273.15,0.004413178544944923,2.0
2011-07-16 08:00:00,281.02,0.6435,2.69,210.009024,109.3,300.02,320.0,861.5629500947016,2.0,2.0,0.5696826513986949,0.0049408388249787254,0.45858283416227014,273.15,0.004413178544944923,2.0
2011-07-16 09:00:00,280.76,0.6827,2.77,194.679711,98.3,308.58,320.0,861.5629500947016,2.0,2.0,0.5789811912894794,0.005149649774689356,0.45578896894578563,273.15,0.004413178544944923,2.0
2011-07-16 10:00:00,281.03999999999996,0.6288,2.83,274.388868,133.7,316.86,320.0,861.5629500947016,2.0,2.0,0.5689623960067601,0.004834556557124225,0.4543510485403359,273.15,0.004413178544944923,2.0
2011-07-16 11:00:00,281.51,0.6229,2.49,478.22353,229.0,294.74,320.0,861.5629500947016,2.0,2.0,0.5518289828285637,0.004944775682358637,0.4534324220929842,273.15,0.004413178544944923,2.0
2011-07-16 12:00:00,281.83,0.6746,2.3,653.62028,298.0,286.07,320.0,861.5629500947016,2.0,2.0,0.5399330337353606,0.005472651196912373,0.4528879972700474,273.15,0.004413178544944923,2.0
2011-07-16 13:00:00,282.23999999999995,0.6557,2.17,516.7,226.7,311.45,320.0,861.5629500947016,2.0,2.0,0.5244130074381431,0.005468835239716488,0.45312505098272854,273.15,0.004413178544944923,2.0
2011-07-16 14:00:00,281.78999999999996,0.6748000000000001,2.8,473.99011900000005,199.4,313.49,320.0,861.5629500947016,2.0,2.0,0.5414303686343965,0.0054594630347263775,0.45312505098272854,273.15,0.004413178544944923,2.0
2011-07-16 15:00:00,281.5,0.6574,2.49,346.505625,138.1,304.33,320.0,861.5629500947016,2.0,2.0,0.552197698301696,0.005215105522676839,0.45287429042631544,273.15,0.004413178544944923,2.0
2011-07-16 16:00:00,281.35999999999996,0.6602,3.85,250.711392,101.8,309.1,320.0,861.5629500947016,2.0,2.0,0.5573405586891865,0.005187741807124641,0.45267489304478115,273.15,0.004413178544944923,2.0
2011-07-16 17:00:00,281.76,0.6402,2.93,197.323804,77.6,317.9,320.0,861.5629500947016,2.0,2.0,0.5425514230998251,0.005169015640439726,0.45418103342555016,273.15,0.004413178544944923,2.0
2011-07-16 18:00:00,281.15999999999997,0.6914,2.11,116.566772,45.65,320.22,320.0,861.5629500947016,2.0,2.0,0.5646258181320982,0.005359488608646142,0.45551174729302024,273.15,0.004413178544944923,2.0
2011-07-16 19:00:00,280.09999999999997,0.7587999999999999,1.66,74.0,28.22,325.74,320.0,861.5629500947016,2.0,2.0,0.6020529628515534,0.00547073302035812,0.4543462016217006,273.15,0.004413178544944923,2.0
2011-07-16 20:00:00,279.85999999999996,0.7676000000000001,1.71,60.38,22.96,321.78,319.7,861.5629500947016,2.0,2.0,0.6102568879221768,0.005443638327069584,0.4505991111212986,273.15,0.004413178544944923,2.0
2011-07-16 21:00:00,279.54999999999995,0.7695000000000001,2.05,33.92,14.08,285.86,318.66,861.5629500947016,2.0,2.0,0.6207098100742997,0.005341817394246946,0.4442522566394698,273.15,0.004413178544944923,2.0
2011-07-16 22:00:00,279.65999999999997,0.7509999999999999,1.35,19.88,8.16,289.04,318.96,861.5629500947016,2.0,2.0,0.6170191327663502,0.005253076607498923,0.4384579898266752,273.15,0.004413178544944923,2.0
2011-07-16 23:00:00,279.19,0.752,5.47,8.73,4.05,269.66,318.52,861.5629500947016,2.0,2.0,0.6326482319646177,0.005092129866433457,0.43300392750214145,273.15,0.004413178544944923,2.0
2011-07-17 00:00:00,279.57,0.5798,5.28,2.31,2.08,254.4,317.56,861.5629500947016,2.0,2.0,0.620040278147969,0.004030488059769339,0.42690432168502274,273.15,0.004413178544944923,2.0
2011-07-17 01:00:00,278.14,0.7373000000000001,1.62,0.0,0.0,250.06,315.81,861.5629500947016,2.0,2.0,0.6662723186284654,0.00464140626763267,0.4206796370047658,273.15,0.004413178544944923,2.0
2011-07-17 02:00:00,278.71,0.6573,2.32,5.97,5.25,248.47,316.07,861.5629500947016,2.0,2.0,0.6482372799799379,0.004305246410473882,0.41474334895953213,273.15,0.004413178544944923,2.0
2011-07-17 03:00:00,277.84,0.6543000000000001,1.97,13.46,9.1,242.21,314.64,861.5629500947016,2.0,2.0,0.6755610405373282,0.004033503154113847,0.40912667698769867,273.15,0.004413178544944923,2.0
2011-07-17 04:00:00,276.59,0.7715000000000001,1.68,72.5409,45.01,239.86,313.66,861.5629500947016,2.0,2.0,0.7128063310340227,0.004355983026845478,0.40390893886191737,273.15,0.004413178544944923,2.0
2011-07-17 05:00:00,276.59999999999997,0.7852,1.0,194.019994,100.3,241.78,315.66,861.5629500947016,2.0,2.0,0.7125174601811318,0.004436467662111666,0.3988047675139279,273.15,0.004413178544944923,2.0
2011-07-17 06:00:00,276.4,0.7959,1.33,307.387022,142.5,242.86,316.53,861.5629500947016,2.0,2.0,0.7182676866742894,0.004433790568667936,0.39671933524280534,273.15,0.004413178544944923,2.0
2011-07-17 07:00:00,277.46,0.79,0.49,418.03932000000003,179.2,246.79,318.94,861.5629500947016,2.0,2.0,0.6871295183256518,0.004742139037690044,0.39654277347766526,273.15,0.004413178544944923,2.0
2011-07-17 08:00:00,277.82,0.7559,0.86,527.95412,219.3,249.97,320.0,861.5629500947016,2.0,2.0,0.6761753742603788,0.004653314241139034,0.3973068479909908,273.15,0.004413178544944923,2.0
2011-07-17 09:00:00,277.69,0.7754000000000001,1.15,633.87686,260.5,252.27,320.0,861.5629500947016,2.0,2.0,0.6801536816703966,0.0047301296637364855,0.39796560860993696,273.15,0.004413178544944923,2.0
2011-07-17 10:00:00,278.78,0.8037000000000001,0.84,662.103119,270.6,259.46,320.0,861.5629500947016,2.0,2.0,0.6459869902374052,0.005289793620366747,0.39819945389813044,273.15,0.004413178544944923,2.0
2011-07-17 11:00:00,279.03,0.7451000000000001,1.4,599.828545,243.9,263.06,320.0,861.5629500947016,2.0,2.0,0.637885984146791,0.004989840479987045,0.398064263787327,273.15,0.004413178544944923,2.0
2011-07-17 12:00:00,279.77,0.6607,1.65,703.134596,280.3,267.0,320.0,861.5629500947016,2.0,2.0,0.6133082186895442,0.004656596108470505,0.3981345297657517,273.15,0.004413178544944923,2.0
2011-07-17 13:00:00,280.65,0.6072,2.47,735.0,280.2,270.29,320.0,861.5629500947016,2.0,2.0,0.5828791988017047,0.004545850822430526,0.3980129699115395,273.15,0.004413178544944923,2.0
2011-07-17 14:00:00,280.65999999999997,0.5936,3.32,669.21181,243.0,273.6,320.0,861.5629500947016,2.0,2.0,0.5825257136469856,0.004447072293347129,0.3980970790275865,273.15,0.004413178544944923,2.0
2011-07-17 15:00:00,280.58,0.5572,4.78,623.3325,215.2,258.82,320.0,861.5629500947016,2.0,2.0,0.5853486858240013,0.0041516018194303495,0.39786831279051443,273.15,0.004413178544944923,2.0
2011-07-17 16:00:00,281.06,0.53,3.37,526.2103,176.3,259.11,320.0,861.5629500947016,2.0,2.0,0.5682414253102812,0.0040804857280232485,0.3972748346475953,273.15,0.004413178544944923,2.0
2011-07-17 17:00:00,281.06,0.5503,3.15,419.208412,150.6,258.48,320.0,861.5629500947016,2.0,2.0,0.5682414253102812,0.004236776030436214,0.3947768100062898,273.15,0.004413178544944923,2.0
2011-07-17 18:00:00,280.66999999999996,0.5529,2.49,163.853816,63.09,257.14,319.33,861.5629500947016,2.0,2.0,0.58217205291422,0.004144992450197141,0.3913054483314321,273.15,0.004413178544944923,2.0
2011-07-17 19:00:00,280.89,0.5311,2.86,32.77,17.55,257.57,318.51,861.5629500947016,2.0,2.0,0.5743469233891823,0.004041832152146888,0.388077948268984,273.15,0.004413178544944923,2.0
2011-07-17 20:00:00,281.06,0.5143,3.18,26.29,14.29,257.23,318.69,861.5629500947016,2.0,2.0,0.5682414253102812,0.0039596109621176535,0.3854472828132415,273.15,0.004413178544944923,2.0
2011-07-17 21:00:00,279.47999999999996,0.7021,2.03,24.05,11.88,262.0,317.45,861.5629500947016,2.0,2.0,0.623047936128051,0.004850450501227181,0.3826685717961429,273.15,0.004413178544944923,2.0
2011-07-17 22:00:00,278.53,0.8643000000000001,1.99,21.46,7.79,296.76,318.08,861.5629500947016,2.0,2.0,0.653987891248654,0.005590706863647483,0.37913704364233014,273.15,0.004413178544944923,2.0
2011-07-17 23:00:00,277.82,0.9092,1.87,6.22,3.57,285.86,317.82,861.5629500947016,2.0,2.0,0.6761753742603788,0.005597027792093676,0.37535590900807847,273.15,0.004413178544944923,2.0
2011-07-18 00:00:00,277.72999999999996,0.8984000000000001,1.91,3.26,1.56,294.14,316.76,861.5629500947016,2.0,2.0,0.6789323257728256,0.0054958271153616465,0.37038578010100337,273.15,0.004413178544944923,2.0
2011-07-18 01:00:00,278.52,0.8564,1.64,3.94,2.19,327.14,317.7,861.5629500947016,2.0,2.0,0.6543058625457702,0.005535754835958304,0.36483828920124284,273.15,0.004413178544944923,2.0
2011-07-18 02:00:00,279.91999999999996,0.7217,2.02,6.3,3.69,323.28,317.89,861.5629500947016,2.0,2.0,0.6082150711752181,0.005139291780862928,0.3608307983206685,273.15,0.004413178544944923,2.0
